Gender,Season,recipe,feature,standardized_coefficient
W,2017,anchor_mechanism,diff_strength,0.41581195337090526
W,2017,anchor_mechanism,diff_schedule_strength,0.65738425047939608
W,2017,anchor_mechanism,diff_win_rate,-0.1529032018179754
W,2017,anchor_mechanism,diff_margin,0.23654434110032596
W,2017,anchor_mechanism,diff_margin_sd,0.12786088643730961
W,2017,anchor_mechanism,diff_adj_offense,0.32747880663220047
W,2017,anchor_mechanism,diff_adj_defense,0.33343111691998217
W,2017,anchor_mechanism,diff_two_posterior,0.098682368258974584
W,2017,anchor_mechanism,diff_three_posterior,-0.044597828949794471
W,2017,anchor_mechanism,diff_free_posterior,0.2272104347098873
W,2017,anchor_mechanism,diff_opp_two_posterior,-0.023856207645503433
W,2017,anchor_mechanism,diff_opp_three_posterior,0.0042619538572902368
W,2017,anchor_mechanism,diff_opp_free_posterior,0.020787949225388101
W,2017,anchor_mechanism,diff_three_share,0.05785349702730419
W,2017,anchor_mechanism,diff_opp_three_share,-0.065282369365675871
W,2017,anchor_mechanism,possession_net_pp100,0.14366335684275269
W,2017,anchor_mechanism,possession_rebound_edge_pp100,0.052115061133851788
W,2017,anchor_mechanism,possession_turnover_edge_pp100,0.03342955453104017
W,2017,anchor_mechanism,possession_free_throw_edge_pp100,0.077837982928302046
W,2017,anchor_both,diff_seed,-0.48177146901327567
W,2017,anchor_both,diff_strength,0.39778043846574329
W,2017,anchor_both,diff_schedule_strength,0.64486367411521683
W,2017,anchor_both,diff_win_rate,-0.14885291346451393
W,2017,anchor_both,diff_margin,0.22336225215699776
W,2017,anchor_both,diff_margin_sd,0.097509944068271778
W,2017,anchor_both,diff_adj_offense,0.32106446600307559
W,2017,anchor_both,diff_adj_defense,0.30567258128073982
W,2017,anchor_both,diff_two_posterior,0.088819537325941139
W,2017,anchor_both,diff_three_posterior,-0.040536297795100172
W,2017,anchor_both,diff_free_posterior,0.25876155468268397
W,2017,anchor_both,diff_opp_two_posterior,-0.038869886490788222
W,2017,anchor_both,diff_opp_three_posterior,0.0024614221740526759
W,2017,anchor_both,diff_opp_free_posterior,0.047829798349209404
W,2017,anchor_both,diff_three_share,0.087809570249482882
W,2017,anchor_both,diff_opp_three_share,-0.063411397768282987
W,2017,anchor_both,diff_tov_rate,0.03603239064958657
W,2017,anchor_both,diff_orb_rate,0.11412241468329123
W,2017,anchor_both,diff_fta_rate,-0.055292001259321835
W,2017,anchor_both,diff_opp_tov_rate,0.088983352030839596
W,2017,anchor_both,diff_opp_orb_rate,0.09888774181448326
W,2017,anchor_both,diff_opp_fta_rate,-0.1504752402750601
W,2017,anchor_both,possession_net_pp100,0.13521708993764137
W,2017,anchor_both,possession_rebound_edge_pp100,0.062646197500710335
W,2017,anchor_both,possession_turnover_edge_pp100,-0.0047868929049175845
W,2017,anchor_both,possession_free_throw_edge_pp100,0.054188498644941928
W,2018,anchor,diff_seed,-0.45451864964654487
W,2018,anchor,diff_strength,0.47854062744376108
W,2018,anchor,diff_schedule_strength,0.76206183065656308
W,2018,anchor,diff_win_rate,-0.15147717825877646
W,2018,anchor,diff_margin,0.25153574990154853
W,2018,anchor,diff_margin_sd,0.11714469646990676
W,2018,anchor,diff_adj_offense,0.36364611208273145
W,2018,anchor,diff_adj_defense,0.41108062861410638
W,2018,anchor,diff_two_posterior,0.048222333524486169
W,2018,anchor,diff_three_posterior,-0.065115348526349162
W,2018,anchor,diff_free_posterior,0.234787280708353
W,2018,anchor,diff_opp_two_posterior,-0.057918260363979783
W,2018,anchor,diff_opp_three_posterior,0.03771437428141608
W,2018,anchor,diff_opp_free_posterior,0.095816436236309921
W,2018,anchor,diff_three_share,0.076331461803810424
W,2018,anchor,diff_opp_three_share,-0.18788742294839975
W,2018,anchor_rates,diff_seed,-0.46411337315549073
W,2018,anchor_rates,diff_strength,0.44550313676137648
W,2018,anchor_rates,diff_schedule_strength,0.76774868511942584
W,2018,anchor_rates,diff_win_rate,-0.16758669511953828
W,2018,anchor_rates,diff_margin,0.21736859836042199
W,2018,anchor_rates,diff_margin_sd,0.086078634339476739
W,2018,anchor_rates,diff_adj_offense,0.34881268410875305
W,2018,anchor_rates,diff_adj_defense,0.36476887073526421
W,2018,anchor_rates,diff_two_posterior,0.083005707953681299
W,2018,anchor_rates,diff_three_posterior,-0.033643636561610055
W,2018,anchor_rates,diff_free_posterior,0.2720818645217114
W,2018,anchor_rates,diff_opp_two_posterior,-0.13569181751630541
W,2018,anchor_rates,diff_opp_three_posterior,0.040675853866927576
W,2018,anchor_rates,diff_opp_free_posterior,0.10405469993748634
W,2018,anchor_rates,diff_three_share,0.1012386954678683
W,2018,anchor_rates,diff_opp_three_share,-0.18687319798735474
W,2018,anchor_rates,diff_tov_rate,-0.026436906086534415
W,2018,anchor_rates,diff_orb_rate,0.12172563424137904
W,2018,anchor_rates,diff_fta_rate,-0.020412071460657429
W,2018,anchor_rates,diff_opp_tov_rate,0.10381353470172881
W,2018,anchor_rates,diff_opp_orb_rate,0.090273558204040136
W,2018,anchor_rates,diff_opp_fta_rate,-0.03091503013531096
W,2018,anchor_mechanism,diff_seed,-0.45844986225423612
W,2018,anchor_mechanism,diff_strength,0.44214180374385287
W,2018,anchor_mechanism,diff_schedule_strength,0.78985200084091656
W,2018,anchor_mechanism,diff_win_rate,-0.18116686047063768
W,2018,anchor_mechanism,diff_margin,0.20247324163551303
W,2018,anchor_mechanism,diff_margin_sd,0.10653694895842296
W,2018,anchor_mechanism,diff_adj_offense,0.33514401752409978
W,2018,anchor_mechanism,diff_adj_defense,0.36906757661062906
W,2018,anchor_mechanism,diff_two_posterior,0.066802636151114314
W,2018,anchor_mechanism,diff_three_posterior,-0.04714907062162535
W,2018,anchor_mechanism,diff_free_posterior,0.23411844355754916
W,2018,anchor_mechanism,diff_opp_two_posterior,-0.10364318812228256
W,2018,anchor_mechanism,diff_opp_three_posterior,0.030162055887308557
W,2018,anchor_mechanism,diff_opp_free_posterior,0.091064135866830792
W,2018,anchor_mechanism,diff_three_share,0.071094105340000643
W,2018,anchor_mechanism,diff_opp_three_share,-0.19385583329603837
W,2018,anchor_mechanism,possession_net_pp100,0.12995821735813551
W,2018,anchor_mechanism,possession_rebound_edge_pp100,0.031129008585050293
W,2018,anchor_mechanism,possession_turnover_edge_pp100,0.074751800902819174
W,2018,anchor_mechanism,possession_free_throw_edge_pp100,0.023692979228789976
W,2018,anchor_both,diff_seed,-0.46372903208503807
W,2018,anchor_both,diff_strength,0.42749433895303901
W,2018,anchor_both,diff_schedule_strength,0.78024977885665592
W,2018,anchor_both,diff_win_rate,-0.18086352254534471
W,2018,anchor_both,diff_margin,0.19306255840261424
W,2018,anchor_both,diff_margin_sd,0.081915050103714124
W,2018,anchor_both,diff_adj_offense,0.3306410978153308
W,2018,anchor_both,diff_adj_defense,0.34845175673859985
W,2018,anchor_both,diff_two_posterior,0.074613690784579995
W,2018,anchor_both,diff_three_posterior,-0.038476549199739613
W,2018,anchor_both,diff_free_posterior,0.26054742012420651
W,2018,anchor_both,diff_opp_two_posterior,-0.12934668270355959
W,2018,anchor_both,diff_opp_three_posterior,0.045483287737598306
W,2018,anchor_both,diff_opp_free_posterior,0.10144704052392321
W,2018,anchor_both,diff_three_share,0.098297161087614035
W,2018,anchor_both,diff_opp_three_share,-0.18633874731858882
W,2018,anchor_both,diff_tov_rate,-0.012846168315333315
W,2018,anchor_both,diff_orb_rate,0.096113905103751437
W,2018,anchor_both,diff_fta_rate,-0.020446311090994727
W,2018,anchor_both,diff_opp_tov_rate,0.087549855107224045
W,2018,anchor_both,diff_opp_orb_rate,0.11357494064427441
W,2018,anchor_both,diff_opp_fta_rate,-0.027119299680471883
W,2018,anchor_both,possession_net_pp100,0.12695295165922585
W,2018,anchor_both,possession_rebound_edge_pp100,0.041922613409080496
W,2018,anchor_both,possession_turnover_edge_pp100,-0.0054888408713603069
W,2018,anchor_both,possession_free_throw_edge_pp100,0.018262887648214619
W,2019,anchor,diff_seed,-0.42302949061033762
W,2019,anchor,diff_strength,0.47088515793991587
W,2019,anchor,diff_schedule_strength,0.81395402971873076
W,2019,anchor,diff_win_rate,-0.099990773618516923
W,2019,anchor,diff_margin,0.2244632943513872
W,2019,anchor,diff_margin_sd,0.088999136681148977
W,2019,anchor,diff_adj_offense,0.3897036168042462
W,2019,anchor,diff_adj_defense,0.36568733697753175
W,2019,anchor,diff_two_posterior,0.0059809794582434397
W,2019,anchor,diff_three_posterior,0.0095808357221681042
W,2019,anchor,diff_free_posterior,0.1895241259979395
W,2019,anchor,diff_opp_two_posterior,-0.016421147100583823
W,2019,anchor,diff_opp_three_posterior,0.031055768342488965
W,2019,anchor,diff_opp_free_posterior,0.095451810653791311
W,2019,anchor,diff_three_share,0.089447793824439265
W,2019,anchor,diff_opp_three_share,-0.19637446749671206
W,2019,anchor_rates,diff_seed,-0.43201230945872926
W,2019,anchor_rates,diff_strength,0.44058796642775044
W,2019,anchor_rates,diff_schedule_strength,0.81545088992070258
W,2019,anchor_rates,diff_win_rate,-0.10783815264657057
W,2019,anchor_rates,diff_margin,0.19439180797268193
W,2019,anchor_rates,diff_margin_sd,0.058451136958269513
W,2019,anchor_rates,diff_adj_offense,0.36829849944793369
W,2019,anchor_rates,diff_adj_defense,0.33576409088418202
W,2019,anchor_rates,diff_two_posterior,0.036997604657411309
W,2019,anchor_rates,diff_three_posterior,0.029567253018074485
W,2019,anchor_rates,diff_free_posterior,0.22453713434206904
W,2019,anchor_rates,diff_opp_two_posterior,-0.07862454286741509
W,2019,anchor_rates,diff_opp_three_posterior,0.033630974859144604
W,2019,anchor_rates,diff_opp_free_posterior,0.10755773847619308
W,2019,anchor_rates,diff_three_share,0.12101814918109127
W,2019,anchor_rates,diff_opp_three_share,-0.19705300993256011
W,2019,anchor_rates,diff_tov_rate,-0.0057485955817943735
W,2019,anchor_rates,diff_orb_rate,0.13782085626083154
W,2019,anchor_rates,diff_fta_rate,-0.048314232687461225
W,2019,anchor_rates,diff_opp_tov_rate,0.070478041151438353
W,2019,anchor_rates,diff_opp_orb_rate,0.10307081000908605
W,2019,anchor_rates,diff_opp_fta_rate,-0.042737622262765784
W,2019,anchor_mechanism,diff_seed,-0.42743577904696628
W,2019,anchor_mechanism,diff_strength,0.44105370837004026
W,2019,anchor_mechanism,diff_schedule_strength,0.83662203482715358
W,2019,anchor_mechanism,diff_win_rate,-0.12025124352612573
W,2019,anchor_mechanism,diff_margin,0.18423184471060811
W,2019,anchor_mechanism,diff_margin_sd,0.081904857776015014
W,2019,anchor_mechanism,diff_adj_offense,0.36827080148044411
W,2019,anchor_mechanism,diff_adj_defense,0.32986085247346542
W,2019,anchor_mechanism,diff_two_posterior,0.0089166961124877014
W,2019,anchor_mechanism,diff_three_posterior,0.012721106781673762
W,2019,anchor_mechanism,diff_free_posterior,0.20467337726031196
W,2019,anchor_mechanism,diff_opp_two_posterior,-0.034689535316498599
W,2019,anchor_mechanism,diff_opp_three_posterior,0.031460057930838461
W,2019,anchor_mechanism,diff_opp_free_posterior,0.091368675630172036
W,2019,anchor_mechanism,diff_three_share,0.082853955264269433
W,2019,anchor_mechanism,diff_opp_three_share,-0.19841218121558593
W,2019,anchor_mechanism,possession_net_pp100,0.11325981490709404
W,2019,anchor_mechanism,possession_rebound_edge_pp100,0.0031016414211611932
W,2019,anchor_mechanism,possession_turnover_edge_pp100,0.046991002851295219
W,2019,anchor_mechanism,possession_free_throw_edge_pp100,-0.020893648729884834
W,2019,anchor_both,diff_seed,-0.43216248107399602
W,2019,anchor_both,diff_strength,0.42510599301810975
W,2019,anchor_both,diff_schedule_strength,0.825497716011663
W,2019,anchor_both,diff_win_rate,-0.11866098507875866
W,2019,anchor_both,diff_margin,0.17351354819454093
W,2019,anchor_both,diff_margin_sd,0.055245064738727284
W,2019,anchor_both,diff_adj_offense,0.35286197626062971
W,2019,anchor_both,diff_adj_defense,0.32169340978552358
W,2019,anchor_both,diff_two_posterior,0.016467787681348288
W,2019,anchor_both,diff_three_posterior,0.017729511008065118
W,2019,anchor_both,diff_free_posterior,0.23023711693999285
W,2019,anchor_both,diff_opp_two_posterior,-0.05729463580372797
W,2019,anchor_both,diff_opp_three_posterior,0.042707753441897693
W,2019,anchor_both,diff_opp_free_posterior,0.10651238440689072
W,2019,anchor_both,diff_three_share,0.11612162178753439
W,2019,anchor_both,diff_opp_three_share,-0.19541366161534016
W,2019,anchor_both,diff_tov_rate,-0.0050931473198441496
W,2019,anchor_both,diff_orb_rate,0.12248919847595485
W,2019,anchor_both,diff_fta_rate,-0.043884870723693667
W,2019,anchor_both,diff_opp_tov_rate,0.071279076726337945
W,2019,anchor_both,diff_opp_orb_rate,0.11976146077627277
W,2019,anchor_both,diff_opp_fta_rate,-0.045038311091643142
W,2019,anchor_both,possession_net_pp100,0.11258197760953334
W,2019,anchor_both,possession_rebound_edge_pp100,0.0075555342303394992
W,2019,anchor_both,possession_turnover_edge_pp100,-0.021985717765233715
W,2019,anchor_both,possession_free_throw_edge_pp100,-0.020425550752387205
