Gender,Season,Slot,Round,TeamID,TeamName,WinSlotProbability
W,2026,R1Z1,1,3465,Cal Baptist,0.05019281432032585
W,2026,R1Z2,1,3261,LSU,0.9272582307457924
W,2026,R1Z2,1,3239,Jacksonville,0.07274176925420761
W,2026,R1Z3,1,3181,Duke,0.8956904336810112
W,2026,R1Z3,1,3158,Col Charleston,0.1043095663189888
W,2026,R1Z4,1,3278,Minnesota,0.8526000380516052
W,2026,R1Z4,1,3453,WI Green Bay,0.14739996194839478
W,2026,R1Z5,1,3279,Mississippi,0.7957674488425255
W,2026,R1Z5,1,3211,Gonzaga,0.20423255115747452
W,2026,R1Z7,1,3403,Texas Tech,0.6387303620576859
W,2026,R1Z7,1,3437,Villanova,0.36126963794231415
W,2026,R1Z8,1,3329,Oklahoma St,0.5435798019170761
W,2026,R1Z8,1,3343,Princeton,0.4564201980829239
W,2026,R2W1,2,3163,Connecticut,0.7689340046234081
W,2026,R2W1,2,3235,Iowa St,0.12798175138795187
W,2026,R2W1,2,3393,Syracuse,0.09365830235864979
W,2026,R2W1,2,3427,UT San Antonio,0.00942594162999038
W,2026,R2W2,2,3435,Vanderbilt,0.7055728093193736
W,2026,R2W2,2,3228,Illinois,0.20177793870089555
W,2026,R2W2,2,3160,Colorado,0.07731498966680513
W,2026,R2W2,2,3219,High Point,0.015334262312925784
W,2026,R2W3,2,3326,Ohio St,0.6183827128337374
W,2026,R2W3,2,3323,Notre Dame,0.2967024190041975
W,2026,R2W3,2,3193,Fairfield,0.061376396540415865
W,2026,R2W3,2,3224,Howard,0.02353847162164919
W,2026,R2W4,2,3314,North Carolina,0.5126350134057573
W,2026,R2W4,2,3268,Maryland,0.4065555264743746
W,2026,R2W4,2,3293,Murray St,0.04666086016847314
W,2026,R2W4,2,3442,W Illinois,0.03414859995139499
W,2026,R2X3,2,3395,TCU,0.6183827610773243
W,2026,R2X3,2,3449,Washington,0.2967023910976813
W,2026,R2X3,2,3355,S Dakota St,0.061376389375822654
W,2026,R2X3,2,3471,UC San Diego,0.02353845844917173
W,2026,R2X4,2,3328,Oklahoma,0.5126349847332167
W,2026,R2X4,2,3277,Michigan St,0.40655554605019006
W,2026,R2X4,2,3161,Colorado St,0.046660861840545395
W,2026,R2X4,2,3225,Idaho,0.03414860737604784
W,2026,R2Y2,2,3276,Michigan,0.7055728341379935
W,2026,R2Y2,2,3301,NC State,0.201777930464629
W,2026,R2Y2,2,3397,Tennessee,0.07731497448013061
W,2026,R2Y2,2,3221,Holy Cross,0.015334260917246899
W,2026,R2Y3,2,3257,Louisville,0.6183827569360594
W,2026,R2Y3,2,3104,Alabama,0.2967024007622843
W,2026,R2Y3,2,3348,Rhode Island,0.06137638385248462
W,2026,R2Y3,2,3436,Vermont,0.02353845844917173
W,2026,R2Y4,2,3452,West Virginia,0.5126349847332167
W,2026,R2Y4,2,3246,Kentucky,0.4065555434284174
W,2026,R2Y4,2,3241,James Madison,0.046660861840545395
W,2026,R2Y4,2,3275,Miami OH,0.03414860999782059
W,2026,R2Z1,2,3417,UCLA,0.7689338990909782
W,2026,R2Z1,2,3329,Oklahoma St,0.1279818052418215
W,2026,R2Z1,2,3343,Princeton,0.09365835403721003
W,2026,R2Z1,2,3465,Cal Baptist,0.00942594162999038
W,2026,R2Z2,2,3261,LSU,0.7055728341379935
W,2026,R2Z2,2,3403,Texas Tech,0.201777930464629
W,2026,R2Z2,2,3437,Villanova,0.07731497448013061
W,2026,R2Z2,2,3239,Jacksonville,0.015334260917246899
W,2026,R2Z4,2,3278,Minnesota,0.5126350015016595
W,2026,R2Z4,2,3279,Mississippi,0.406555540390868
W,2026,R2Z4,2,3211,Gonzaga,0.04666085846624454
W,2026,R2Z4,2,3453,WI Green Bay,0.034148599641227934
W,2026,R3W1,3,3163,Connecticut,0.5213826469266006
W,2026,R3W1,3,3314,North Carolina,0.22639096941477108
W,2026,R3W1,3,3268,Maryland,0.16178338028982164
W,2026,R3W1,3,3293,Murray St,0.0075150401040809415
W,2026,R3W1,3,3442,W Illinois,0.004716150924567694
W,2026,R3W1,3,3235,Iowa St,0.04684098279448088
W,2026,R3W1,3,3393,Syracuse,0.03029381170250377
W,2026,R3W1,3,3427,UT San Antonio,0.0010770178431736216
W,2026,R3W2,3,3435,Vanderbilt,0.4322271479938813
W,2026,R3W2,3,3326,Ohio St,0.3310604950067702
W,2026,R3W2,3,3323,Notre Dame,0.11845981364094303
W,2026,R3W2,3,3193,Fairfield,0.01311823601457006
W,2026,R3W2,3,3224,Howard,0.003192119410158913
W,2026,R3W2,3,3228,Illinois,0.07912160530352315
W,2026,R3W2,3,3160,Colorado,0.020859557684688727
W,2026,R3W2,3,3219,High Point,0.001961024945464626
W,2026,R3Y2,3,3276,Michigan,0.4322271564080847
W,2026,R3Y2,3,3257,Louisville,0.3310605123017648
W,2026,R3Y2,3,3104,Alabama,0.11845980407425835
W,2026,R3Y2,3,3348,Rhode Island,0.013118232124378711
W,2026,R3Y2,3,3436,Vermont,0.0031921168763786897
W,2026,R3Y2,3,3301,NC State,0.07912160224893887
W,2026,R3Y2,3,3397,Tennessee,0.020859551295578815
W,2026,R3Y2,3,3221,Holy Cross,0.001961024670617098
W,2026,R3Z1,3,3417,UCLA,0.5213825580994983
W,2026,R3Z1,3,3278,Minnesota,0.2263909934210499
W,2026,R3Z1,3,3279,Mississippi,0.16178340289128873
W,2026,R3Z1,3,3211,Gonzaga,0.007515041652779186
W,2026,R3Z1,3,3453,WI Green Bay,0.004716151634195744
W,2026,R3Z1,3,3329,Oklahoma St,0.04684100605834426
W,2026,R3Z1,3,3343,Princeton,0.030293828401919964
W,2026,R3Z1,3,3465,Cal Baptist,0.0010770178409240804
W,2026,R4W1,4,3163,Connecticut,0.3186015611193294
W,2026,R4W1,4,3435,Vanderbilt,0.23640228759273038
W,2026,R4W1,4,3326,Ohio St,0.16555902091647076
W,2026,R4W1,4,3323,Notre Dame,0.04353984914963458
W,2026,R4W1,4,3193,Fairfield,0.0024465702074183094
W,2026,R4W1,4,3224,Howard,0.00036797690952533927
W,2026,R4W1,4,3228,Illinois,0.025741614625250406
W,2026,R4W1,4,3160,Colorado,0.00451890107737076
W,2026,R4W1,4,3219,High Point,0.0001907375037313362
W,2026,R4W1,4,3314,North Carolina,0.10843971471080112
W,2026,R4W1,4,3268,Maryland,0.06988852029180315
W,2026,R4W1,4,3293,Murray St,0.0012790192272941888
W,2026,R4W1,4,3442,W Illinois,0.0006840700019008992
W,2026,R4W1,4,3235,Iowa St,0.01421439307039613
W,2026,R4W1,4,3393,Syracuse,0.008031637413711068
W,2026,R4W1,4,3427,UT San Antonio,9.412618263245144e-05
W,2026,X10,0,3113,Arizona St,0.5
W,2026,X10,0,3438,Virginia,0.5
W,2026,X16,0,3359,Samford,0.5
W,2026,X16,0,3380,Southern Univ,0.5
W,2026,Y16,0,3283,Missouri St,0.5
W,2026,Y16,0,3372,SF Austin,0.5
W,2026,Z11,0,3304,Nebraska,0.5
W,2026,Z11,0,3350,Richmond,0.5
W,2026,R1X1,1,3376,South Carolina,0.9498071474954486
W,2026,R1X1,1,3359,Samford,0.025096445344388485
W,2026,R1X1,1,3380,Southern Univ,0.025096407160162926
W,2026,R1X7,1,3208,Georgia,0.6387303471565247
W,2026,R1X7,1,3113,Arizona St,0.18063483387231827
W,2026,R1X7,1,3438,Virginia,0.18063481897115707
W,2026,R1Y1,1,3400,Texas,0.949807109311223
W,2026,R1Y1,1,3283,Missouri St,0.025096445344388485
W,2026,R1Y1,1,3372,SF Austin,0.025096445344388485
W,2026,R1Z6,1,3124,Baylor,0.724112331867218
W,2026,R1Z6,1,3304,Nebraska,0.137943834066391
W,2026,R1Z6,1,3350,Richmond,0.137943834066391
W,2026,R2X1,2,3376,South Carolina,0.7689339198567933
W,2026,R2X1,2,3155,Clemson,0.12798181814747123
W,2026,R2X1,2,3425,USC,0.09365831370700894
W,2026,R2X1,2,3359,Samford,0.004712977729759609
W,2026,R2X1,2,3380,Southern Univ,0.004712970558967003
W,2026,R2X2,2,3234,Iowa,0.7055728129032028
W,2026,R2X2,2,3208,Georgia,0.20177794340824298
W,2026,R2X2,2,3113,Arizona St,0.03865749483340256
W,2026,R2X2,2,3438,Virginia,0.038657487240065305
W,2026,R2X2,2,3192,F Dickinson,0.015334261615086343
W,2026,R2Y1,2,3400,Texas,0.7689338889440481
W,2026,R2Y1,2,3332,Oregon,0.12798183115476117
W,2026,R2Y1,2,3439,Virginia Tech,0.09365832454331169
W,2026,R2Y1,2,3283,Missouri St,0.004712977628119378
W,2026,R2Y1,2,3372,SF Austin,0.004712977729759609
W,2026,R2Z3,2,3181,Duke,0.6183827183570751
W,2026,R2Z3,2,3124,Baylor,0.2967024195669536
W,2026,R2Z3,2,3304,Nebraska,0.030688195508539087
W,2026,R2Z3,2,3350,Richmond,0.030688195508539087
W,2026,R2Z3,2,3158,Col Charleston,0.023538471058893107
W,2026,R3X1,3,3376,South Carolina,0.521382573495104
W,2026,R3X1,3,3328,Oklahoma,0.2263909835024897
W,2026,R3X1,3,3277,Michigan St,0.16178340472393324
W,2026,R3X1,3,3161,Colorado St,0.007515042287524032
W,2026,R3X1,3,3225,Idaho,0.0047161535300133135
W,2026,R3X1,3,3155,Clemson,0.04684100780420893
W,2026,R3X1,3,3425,USC,0.030293816026770427
W,2026,R3X1,3,3359,Samford,0.0005385097246493397
W,2026,R3X1,3,3380,Southern Univ,0.0005385089053071378
W,2026,R3X2,3,3234,Iowa,0.43222714365370274
W,2026,R3X2,3,3395,TCU,0.33106052077242626
W,2026,R3X2,3,3449,Washington,0.11845980188025367
W,2026,R3X2,3,3355,S Dakota St,0.013118233677342071
W,2026,R3X2,3,3471,UC San Diego,0.0031921169605917854
W,2026,R3X2,3,3208,Georgia,0.0791216046339117
W,2026,R3X2,3,3113,Arizona St,0.010429778382885354
W,2026,R3X2,3,3438,Virginia,0.010429775336274044
W,2026,R3X2,3,3192,F Dickinson,0.0019610247026123095
W,2026,R3Y1,3,3400,Texas,0.521382564745256
W,2026,R3Y1,3,3452,West Virginia,0.22639097798610314
W,2026,R3Y1,3,3246,Kentucky,0.16178340633090227
W,2026,R3Y1,3,3241,James Madison,0.007515042470475037
W,2026,R3Y1,3,3275,Miami OH,0.004716154128932457
W,2026,R3Y1,3,3332,Oregon,0.04684101534467166
W,2026,R3Y1,3,3439,Virginia Tech,0.030293819621627582
W,2026,R3Y1,3,3283,Missouri St,0.000538509680209165
W,2026,R3Y1,3,3372,SF Austin,0.0005385096918226824
W,2026,R3Z2,3,3261,LSU,0.43222716254729954
W,2026,R3Z2,3,3181,Duke,0.33106049154195066
W,2026,R3Z2,3,3124,Baylor,0.11845981158210943
W,2026,R3Z2,3,3304,Nebraska,0.0065591168278486805
W,2026,R3Z2,3,3350,Richmond,0.0065591168278486805
W,2026,R3Z2,3,3158,Col Charleston,0.0031921191490289604
W,2026,R3Z2,3,3403,Texas Tech,0.07912160445406749
W,2026,R3Z2,3,3437,Villanova,0.02085955216851971
W,2026,R3Z2,3,3239,Jacksonville,0.0019610249013268
W,2026,R4X1,4,3376,South Carolina,0.3186015188065978
W,2026,R4X1,4,3234,Iowa,0.2364022897896199
W,2026,R4X1,4,3395,TCU,0.16555903986302353
W,2026,R4X1,4,3449,Washington,0.04353984710875398
W,2026,R4X1,4,3355,S Dakota St,0.002446570180403165
W,2026,R4X1,4,3471,UC San Diego,0.00036797666085426525
W,2026,R4X1,4,3208,Georgia,0.02574161458992365
W,2026,R4X1,4,3113,Arizona St,0.002259450595665317
W,2026,R4X1,4,3438,Virginia,0.0022594495874413497
W,2026,R4X1,4,3192,F Dickinson,0.00019073752980224113
W,2026,R4X1,4,3328,Oklahoma,0.10843972196155276
W,2026,R4X1,4,3277,Michigan St,0.06988852895353272
W,2026,R4X1,4,3161,Colorado St,0.0012790195731080898
W,2026,R4X1,4,3225,Idaho,0.0006840704605145126
W,2026,R4X1,4,3155,Clemson,0.014214400420254023
W,2026,R4X1,4,3425,USC,0.008031637668492807
W,2026,R4X1,4,3359,Samford,4.70631610332204e-05
W,2026,R4X1,4,3380,Southern Univ,4.7063089426650966e-05
W,2026,R4Y1,4,3400,Texas,0.31860151106479834
W,2026,R4Y1,4,3276,Michigan,0.23640229689863576
W,2026,R4Y1,4,3257,Louisville,0.16555903328949906
W,2026,R4Y1,4,3104,Alabama,0.043539851384430665
W,2026,R4Y1,4,3348,Rhode Island,0.0024465700014303284
W,2026,R4Y1,4,3436,Vermont,0.00036797665227041824
W,2026,R4Y1,4,3301,NC State,0.025741614515041242
W,2026,R4Y1,4,3397,Tennessee,0.004518900085000422
W,2026,R4Y1,4,3221,Holy Cross,0.00019073753033025583
W,2026,R4Y1,4,3452,West Virginia,0.10843972067015821
W,2026,R4Y1,4,3246,Kentucky,0.0698885296820645
W,2026,R4Y1,4,3241,James Madison,0.0012790196178327931
W,2026,R4Y1,4,3275,Miami OH,0.0006840705324384775
W,2026,R4Y1,4,3332,Oregon,0.014214403150309338
W,2026,R4Y1,4,3439,Virginia Tech,0.0080316386278816
W,2026,R4Y1,4,3283,Missouri St,4.706314779773894e-05
W,2026,R4Y1,4,3372,SF Austin,4.706315008086035e-05
W,2026,R4Z1,4,3417,UCLA,0.3186015088817999
W,2026,R4Z1,4,3261,LSU,0.2364023011437243
W,2026,R4Z1,4,3181,Duke,0.16555902111861925
W,2026,R4Z1,4,3124,Baylor,0.04353985403204049
W,2026,R4Z1,4,3304,Nebraska,0.001223285096626114
W,2026,R4Z1,4,3350,Richmond,0.0012232851071260259
W,2026,R4Z1,4,3158,Col Charleston,0.00036797702599826844
W,2026,R4Z1,4,3403,Texas Tech,0.025741615183516493
W,2026,R4Z1,4,3437,Villanova,0.004518899546685994
W,2026,R4Z1,4,3239,Jacksonville,0.00019073755047588218
W,2026,R4Z1,4,3278,Minnesota,0.10843972887098761
W,2026,R4Z1,4,3279,Mississippi,0.06988852924375467
W,2026,R4Z1,4,3211,Gonzaga,0.001279019461846499
W,2026,R4Z1,4,3453,WI Green Bay,0.0006840700922929268
W,2026,R4Z1,4,3329,Oklahoma St,0.014214400486303286
W,2026,R4Z1,4,3343,Princeton,0.008031640989892171
W,2026,R4Z1,4,3465,Cal Baptist,9.412616831028952e-05
W,2026,R5WX,5,3163,Connecticut,0.18487514269298908
W,2026,R5WX,5,3376,South Carolina,0.18487511494492717
W,2026,R5WX,5,3234,Iowa,0.12675843397800443
W,2026,R5WX,5,3395,TCU,0.08123691115270264
W,2026,R5WX,5,3449,Washington,0.015458058965510248
W,2026,R5WX,5,3355,S Dakota St,0.00042922988311974004
W,2026,R5WX,5,3471,UC San Diego,3.929047379363434e-05
W,2026,R5WX,5,3208,Georgia,0.008058514844585316
W,2026,R5WX,5,3113,Arizona St,0.00046281084114106866
W,2026,R5WX,5,3438,Virginia,0.0004628105574246737
W,2026,R5WX,5,3192,F Dickinson,1.710897330540349e-05
W,2026,R5WX,5,3328,Oklahoma,0.04822029810377428
W,2026,R5WX,5,3277,Michigan St,0.02789625002821117
W,2026,R5WX,5,3161,Colorado St,0.00019109923186022318
W,2026,R5WX,5,3225,Idaho,8.659846050778856e-05
W,2026,R5WX,5,3155,Clemson,0.003891758077820735
W,2026,R5WX,5,3425,USC,0.0019086361741728023
W,2026,R5WX,5,3359,Samford,3.534039119768061e-06
W,2026,R5WX,5,3380,Southern Univ,3.5340337427297995e-06
W,2026,R5WX,5,3435,Vanderbilt,0.12675843436737697
W,2026,R5WX,5,3326,Ohio St,0.0812369019795112
W,2026,R5WX,5,3323,Notre Dame,0.015458060742406151
W,2026,R5WX,5,3193,Fairfield,0.0004292299294171341
W,2026,R5WX,5,3224,Howard,3.92905154630395e-05
W,2026,R5WX,5,3228,Illinois,0.008058514761390701
W,2026,R5WX,5,3160,Colorado,0.0009256216793800285
W,2026,R5WX,5,3219,High Point,1.7108973593274915e-05
W,2026,R5WX,5,3314,North Carolina,0.04822029658359578
W,2026,R5WX,5,3268,Maryland,0.027896247095431523
W,2026,R5WX,5,3293,Murray St,0.0001910991868552377
W,2026,R5WX,5,3442,W Illinois,8.659839357668262e-05
W,2026,R5WX,5,3235,Iowa St,0.003891756218495918
W,2026,R5WX,5,3393,Syracuse,0.0019086360494101093
W,2026,R5WX,5,3427,UT San Antonio,7.068067383602205e-06
W,2026,R5YZ,5,3400,Texas,0.18487511380787858
W,2026,R5YZ,5,3417,UCLA,0.18487511383078778
W,2026,R5YZ,5,3261,LSU,0.12675844078388918
W,2026,R5YZ,5,3181,Duke,0.0812369018237707
W,2026,R5YZ,5,3124,Baylor,0.015458062601386524
W,2026,R5YZ,5,3304,Nebraska,0.00021461495913650006
W,2026,R5YZ,5,3350,Richmond,0.00021461496123772566
W,2026,R5YZ,5,3158,Col Charleston,3.929052827262037e-05
W,2026,R5YZ,5,3403,Texas Tech,0.008058515206925066
W,2026,R5YZ,5,3437,Villanova,0.0009256212243720493
W,2026,R5YZ,5,3239,Jacksonville,1.710897777050573e-05
W,2026,R5YZ,5,3278,Minnesota,0.04822030346583171
W,2026,R5YZ,5,3279,Mississippi,0.027896250996515666
W,2026,R5YZ,5,3211,Gonzaga,0.00019109922292139268
W,2026,R5YZ,5,3453,WI Green Bay,8.659840687025239e-05
W,2026,R5YZ,5,3329,Oklahoma St,0.0038917583265915914
W,2026,R5YZ,5,3343,Princeton,0.0019086372212542024
W,2026,R5YZ,5,3465,Cal Baptist,7.068066384577241e-06
W,2026,R5YZ,5,3276,Michigan,0.1267584389076825
W,2026,R5YZ,5,3257,Louisville,0.08123690789407575
W,2026,R5YZ,5,3104,Alabama,0.015458061688972494
W,2026,R5YZ,5,3348,Rhode Island,0.0004292298807898968
W,2026,R5YZ,5,3436,Vermont,3.9290474263733806e-05
W,2026,R5YZ,5,3301,NC State,0.008058514772441927
W,2026,R5YZ,5,3397,Tennessee,0.0009256214198221348
W,2026,R5YZ,5,3221,Holy Cross,1.710897636252331e-05
W,2026,R5YZ,5,3452,West Virginia,0.048220298868953765
W,2026,R5YZ,5,3246,Kentucky,0.027896251461358205
W,2026,R5YZ,5,3241,James Madison,0.00019109924354988598
W,2026,R5YZ,5,3275,Miami OH,8.659847421665343e-05
W,2026,R5YZ,5,3332,Oregon,0.003891759087046228
W,2026,R5YZ,5,3439,Virginia Tech,0.0019086363603370896
W,2026,R5YZ,5,3283,Missouri St,3.534039070364974e-06
W,2026,R5YZ,5,3372,SF Austin,3.534039260388212e-06
W,2026,R6CH,6,3163,Connecticut,0.10455296759270578
W,2026,R6CH,6,3400,Texas,0.10455295056441945
W,2026,R6CH,6,3417,UCLA,0.10455295057737533
W,2026,R6CH,6,3261,LSU,0.06606497730668252
W,2026,R6CH,6,3181,Duke,0.03861393957334111
W,2026,R6CH,6,3124,Baylor,0.005249238527896979
W,2026,R6CH,6,3304,Nebraska,3.5249784101100184e-05
W,2026,R6CH,6,3350,Richmond,3.524978359389723e-05
W,2026,R6CH,6,3158,Col Charleston,3.887608877577414e-06
W,2026,R6CH,6,3403,Texas Tech,0.00240205338148785
W,2026,R6CH,6,3437,Villanova,0.0001782008914598106
W,2026,R6CH,6,3239,Jacksonville,1.4181164279852372e-06
W,2026,R6CH,6,3278,Minnesota,0.02068945567813547
W,2026,R6CH,6,3279,Mississippi,0.010697960968746123
W,2026,R6CH,6,3211,Gonzaga,2.6632016262228287e-05
W,2026,R6CH,6,3453,WI Green Bay,1.0190648021686903e-05
W,2026,R6CH,6,3329,Oklahoma St,0.0010100225342862458
W,2026,R6CH,6,3343,Princeton,0.000428081000742535
W,2026,R6CH,6,3465,Cal Baptist,4.892051560002335e-07
W,2026,R6CH,6,3276,Michigan,0.06606497627613438
W,2026,R6CH,6,3257,Louisville,0.03861394249667193
W,2026,R6CH,6,3104,Alabama,0.005249238217846827
W,2026,R6CH,6,3348,Rhode Island,7.049956034108271e-05
W,2026,R6CH,6,3436,Vermont,3.887601869315689e-06
W,2026,R6CH,6,3301,NC State,0.0024020531701842577
W,2026,R6CH,6,3397,Tennessee,0.00017820093253169555
W,2026,R6CH,6,3221,Holy Cross,1.4181164893710426e-06
W,2026,R6CH,6,3452,West Virginia,0.02068945369139592
W,2026,R6CH,6,3246,Kentucky,0.01069796114700905
W,2026,R6CH,6,3241,James Madison,2.6632019238204876e-05
W,2026,R6CH,6,3275,Miami OH,1.0190657609237368e-05
W,2026,R6CH,6,3332,Oregon,0.0010100227316459627
W,2026,R6CH,6,3439,Virginia Tech,0.00042808075301999874
W,2026,R6CH,6,3283,Missouri St,2.4460306441154346e-07
W,2026,R6CH,6,3372,SF Austin,2.446030709657233e-07
W,2026,R6CH,6,3376,South Carolina,0.10455295247152911
W,2026,R6CH,6,3234,Iowa,0.06606497404353066
W,2026,R6CH,6,3395,TCU,0.038613944348456726
W,2026,R6CH,6,3449,Washington,0.0052492369957832
W,2026,R6CH,6,3355,S Dakota St,7.049956329892251e-05
W,2026,R6CH,6,3471,UC San Diego,3.887601900741219e-06
W,2026,R6CH,6,3208,Georgia,0.0024020532160162877
W,2026,R6CH,6,3113,Arizona St,8.910050929006005e-05
W,2026,R6CH,6,3438,Virginia,8.910043731200248e-05
W,2026,R6CH,6,3192,F Dickinson,1.4181163812413655e-06
W,2026,R6CH,6,3328,Oklahoma,0.020689454120828142
W,2026,R6CH,6,3277,Michigan St,0.010697960852575853
W,2026,R6CH,6,3161,Colorado St,2.6632019112900924e-05
W,2026,R6CH,6,3225,Idaho,1.0190657314444376e-05
W,2026,R6CH,6,3155,Clemson,0.0010100225353196176
W,2026,R6CH,6,3425,USC,0.00042808071894361927
W,2026,R6CH,6,3359,Samford,2.4460308984280423e-07
W,2026,R6CH,6,3380,Southern Univ,2.4460271767935946e-07
W,2026,R6CH,6,3435,Vanderbilt,0.06606497487338792
W,2026,R6CH,6,3326,Ohio St,0.0386139399893893
W,2026,R6CH,6,3323,Notre Dame,0.005249237938193617
W,2026,R6CH,6,3193,Fairfield,7.049957279435801e-05
W,2026,R6CH,6,3224,Howard,3.887607505265123e-06
W,2026,R6CH,6,3228,Illinois,0.0024020531912021786
W,2026,R6CH,6,3160,Colorado,0.0001782010184489101
W,2026,R6CH,6,3219,High Point,1.4181164051022465e-06
W,2026,R6CH,6,3314,North Carolina,0.020689453468578683
W,2026,R6CH,6,3268,Maryland,0.010697959780519026
W,2026,R6CH,6,3293,Murray St,2.6632012638673797e-05
W,2026,R6CH,6,3442,W Illinois,1.0190646852043462e-05
W,2026,R6CH,6,3235,Iowa St,0.0010100220528042492
W,2026,R6CH,6,3393,Syracuse,0.00042808077480744315
W,2026,R6CH,6,3427,UT San Antonio,4.892052302915941e-07
