Gender,Season,GameKey,TeamID,CompactGames,DetailedGames,DetailedCoverageRate,RichFeatureCoverageEligible,TeamName,ConfAbbrev,CompactSnapshotAvailable
M,2002,M_2002_136_1211_1461,1211,31,0,0.0,False,Gonzaga,wcc,True
M,2002,M_2002_137_1163_1214,1214,31,0,0.0,False,Hampton,meac,True
M,2002,M_2002_137_1218_1462,1218,32,0,0.0,False,Hawaii,wac,True
M,2002,M_2002_136_1221_1242,1221,32,0,0.0,False,Holy Cross,patriot,True
M,2002,M_2002_137_1227_1328,1227,30,0,0.0,False,IL Chicago,horizon,True
M,2002,M_2002_137_1228_1361,1228,31,0,0.0,False,Illinois,big_ten,True
M,2002,M_2002_136_1231_1428,1231,30,0,0.0,False,Indiana,big_ten,True
M,2002,M_2002_138_1242_1390,1242,30,0,0.0,False,Kansas,big_twelve,True
M,2002,M_2002_136_1245_1329,1245,31,0,0.0,False,Kent,mac,True
M,2002,M_2002_136_1246_1434,1246,28,0,0.0,False,Kentucky,sec,True
M,2002,M_2002_136_1266_1409,1266,32,0,0.0,False,Marquette,cusa,True
M,2002,M_2002_137_1268_1373,1268,30,0,0.0,False,Maryland,acc,True
M,2002,M_2002_137_1270_1280,1270,28,0,0.0,False,McNeese St,southland,True
M,2002,M_2002_136_1274_1281,1274,31,0,0.0,False,Miami FL,big_east,True
M,2002,M_2002_137_1277_1301,1277,29,0,0.0,False,Michigan St,big_ten,True
M,2002,M_2002_137_1279_1417,1279,28,0,0.0,False,Mississippi,sec,True
M,2002,M_2002_139_1280_1400,1280,33,0,0.0,False,Mississippi St,sec,True
M,2002,M_2002_138_1281_1326,1281,32,0,0.0,False,Missouri,big_twelve,True
M,2002,M_2002_136_1285_1332,1285,28,0,0.0,False,Montana,big_sky,True
M,2002,M_2002_137_1208_1293,1293,28,0,0.0,False,Murray St,ovc,True
M,2002,M_2002_137_1277_1301,1301,32,0,0.0,False,NC State,acc,True
M,2002,M_2002_136_1150_1323,1323,30,0,0.0,False,Notre Dame,big_east,True
M,2002,M_2002_136_1172_1326,1326,30,0,0.0,False,Ohio St,big_ten,True
M,2002,M_2002_139_1328_1462,1328,31,0,0.0,False,Oklahoma,big_twelve,True
M,2002,M_2002_136_1245_1329,1329,31,0,0.0,False,Oklahoma St,big_twelve,True
M,2002,M_2002_138_1332_1448,1332,30,0,0.0,False,Oregon,pac_ten,True
M,2002,M_2002_137_1143_1335,1335,31,0,0.0,False,Penn,ivy,True
M,2002,M_2002_136_1337_1448,1337,29,0,0.0,False,Pepperdine,wcc,True
M,2002,M_2002_137_1148_1338,1338,31,0,0.0,False,Pittsburgh,big_east,True
M,2002,M_2002_137_1356_1403,1356,33,0,0.0,False,S Illinois,mvc,True
M,2002,M_2002_137_1228_1361,1361,29,0,0.0,False,San Diego St,mwc,True
M,2002,M_2002_136_1112_1364,1364,29,0,0.0,False,UC Santa Barbara,big_west,True
M,2002,M_2002_134_1108_1373,1373,34,0,0.0,False,Siena,maac,True
M,2002,M_2002_137_1385_1458,1385,31,0,0.0,False,St John's,big_east,True
M,2002,M_2002_136_1390_1443,1390,28,0,0.0,False,Stanford,pac_ten,True
M,2002,M_2002_137_1130_1400,1400,30,0,0.0,False,Texas,big_twelve,True
M,2002,M_2002_137_1356_1403,1403,31,0,0.0,False,Texas Tech,big_twelve,True
M,2002,M_2002_136_1266_1409,1409,31,0,0.0,False,Tulsa,wac,True
M,2002,M_2002_137_1279_1417,1417,30,0,0.0,False,UCLA,pac_ten,True
M,2002,M_2002_136_1423_1425,1423,31,0,0.0,False,UNC Wilmington,caa,True
M,2002,M_2002_136_1423_1425,1425,31,0,0.0,False,USC,pac_ten,True
M,2002,M_2002_136_1231_1428,1428,27,0,0.0,False,Utah,mwc,True
M,2002,M_2002_136_1246_1434,1434,31,0,0.0,False,Valparaiso,mid_cont,True
M,2002,M_2002_136_1390_1443,1443,29,0,0.0,False,WKU,sun_belt,True
M,2002,M_2002_136_1337_1448,1448,32,0,0.0,False,Wake Forest,acc,True
M,2002,M_2002_136_1181_1457,1457,26,0,0.0,False,Winthrop,big_south,True
M,2002,M_2002_137_1385_1458,1458,29,0,0.0,False,Wisconsin,big_ten,True
M,2002,M_2002_136_1211_1461,1461,28,0,0.0,False,Wyoming,mwc,True
M,2002,M_2002_137_1218_1462,1462,30,0,0.0,False,Xavier,a_ten,True
M,2003,M_2003_137_1104_1231,1104,28,28,1.0,True,Alabama,sec,True
M,2003,M_2003_136_1112_1436,1112,28,28,1.0,True,Arizona,pac_ten,True
M,2003,M_2003_136_1113_1272,1113,29,29,1.0,True,Arizona St,pac_ten,True
M,2003,M_2003_137_1120_1386,1120,30,30,1.0,True,Auburn,sec,True
M,2003,M_2003_137_1122_1257,1122,27,27,1.0,True,Austin Peay,ovc,True
M,2003,M_2003_137_1139_1280,1139,29,29,1.0,True,Butler,horizon,True
M,2003,M_2003_136_1140_1163,1140,31,31,1.0,True,BYU,mwc,True
M,2003,M_2003_136_1141_1166,1141,29,29,1.0,True,C Michigan,mac,True
M,2003,M_2003_136_1143_1301,1143,29,29,1.0,True,California,pac_ten,True
M,2003,M_2003_136_1153_1211,1153,28,28,1.0,True,Cincinnati,cusa,True
M,2003,M_2003_137_1160_1277,1160,31,31,1.0,True,Colorado,big_twelve,True
M,2003,M_2003_136_1161_1181,1161,30,30,1.0,True,Colorado St,mwc,True
M,2003,M_2003_138_1163_1390,1163,30,30,1.0,True,Connecticut,big_east,True
M,2003,M_2003_136_1141_1166,1166,33,33,1.0,True,Creighton,mvc,True
M,2003,M_2003_136_1173_1409,1173,29,29,1.0,True,Dayton,a_ten,True
M,2003,M_2003_143_1181_1242,1181,30,30,1.0,True,Duke,acc,True
M,2003,M_2003_137_1190_1448,1190,27,27,1.0,True,ETSU,southern,True
M,2003,M_2003_137_1196_1358,1196,31,31,1.0,True,Florida,sec,True
M,2003,M_2003_136_1153_1211,1211,31,31,1.0,True,Gonzaga,wcc,True
M,2003,M_2003_136_1221_1266,1221,29,29,1.0,True,Holy Cross,patriot,True
M,2003,M_2003_136_1228_1443,1228,30,30,1.0,True,Illinois,big_ten,True
M,2003,M_2003_139_1231_1338,1231,32,32,1.0,True,Indiana,big_ten,True
M,2003,M_2003_137_1237_1246,1237,32,32,1.0,True,IUPUI,mid_cont,True
M,2003,M_2003_136_1242_1429,1242,30,30,1.0,True,Kansas,big_twelve,True
M,2003,M_2003_139_1246_1428,1246,32,32,1.0,True,Kentucky,sec,True
M,2003,M_2003_137_1122_1257,1257,30,30,1.0,True,Louisville,cusa,True
M,2003,M_2003_137_1261_1345,1261,31,31,1.0,True,LSU,sec,True
M,2003,M_2003_137_1264_1393,1264,29,29,1.0,True,Manhattan,maac,True
M,2003,M_2003_138_1266_1281,1266,28,28,1.0,True,Marquette,cusa,True
M,2003,M_2003_137_1268_1423,1268,28,28,1.0,True,Maryland,acc,True
M,2003,M_2003_136_1113_1272,1272,29,29,1.0,True,Memphis,cusa,True
M,2003,M_2003_146_1277_1400,1277,31,31,1.0,True,Michigan St,big_ten,True
M,2003,M_2003_137_1139_1280,1280,30,30,1.0,True,Mississippi St,sec,True
M,2003,M_2003_136_1281_1356,1281,31,31,1.0,True,Missouri,big_twelve,True
M,2003,M_2003_136_1143_1301,1301,30,30,1.0,True,NC State,acc,True
M,2003,M_2003_136_1323_1454,1323,31,31,1.0,True,Notre Dame,big_east,True
M,2003,M_2003_136_1328_1354,1328,30,30,1.0,True,Oklahoma,big_twelve,True
M,2003,M_2003_137_1329_1335,1329,29,29,1.0,True,Oklahoma St,big_twelve,True
M,2003,M_2003_137_1332_1428,1332,32,32,1.0,True,Oregon,pac_ten,True
M,2003,M_2003_137_1329_1335,1335,27,27,1.0,True,Penn,ivy,True
M,2003,M_2003_137_1338_1447,1338,30,30,1.0,True,Pittsburgh,big_east,True
M,2003,M_2003_139_1345_1400,1345,28,28,1.0,True,Purdue,big_ten,True
M,2003,M_2003_136_1328_1354,1354,30,30,1.0,True,S Carolina St,meac,True
M,2003,M_2003_136_1281_1356,1356,30,30,1.0,True,S Illinois,mvc,True
M,2003,M_2003_137_1196_1358,1358,27,27,1.0,True,Sam Houston St,southland,True
M,2003,M_2003_136_1360_1390,1360,28,28,1.0,True,San Diego,wcc,True
M,2003,M_2003_137_1120_1386,1386,29,29,1.0,True,St Joseph's PA,a_ten,True
M,2003,M_2003_136_1360_1390,1390,31,31,1.0,True,Stanford,pac_ten,True
M,2003,M_2003_152_1393_1400,1393,29,29,1.0,True,Syracuse,big_east,True
M,2003,M_2003_137_1400_1421,1400,28,28,1.0,True,Texas,big_twelve,True
M,2003,M_2003_137_1407_1462,1407,30,30,1.0,True,Troy,a_sun,True
M,2003,M_2003_138_1409_1458,1409,31,31,1.0,True,Tulsa,wac,True
M,2003,M_2003_134_1411_1421,1411,30,30,1.0,True,TX Southern,swac,True
M,2003,M_2003_134_1411_1421,1421,29,29,1.0,True,UNC Asheville,big_south,True
M,2003,M_2003_137_1268_1423,1423,30,30,1.0,True,UNC Wilmington,caa,True
M,2003,M_2003_137_1332_1428,1428,30,30,1.0,True,Utah,mwc,True
M,2003,M_2003_136_1242_1429,1429,30,30,1.0,True,Utah St,big_west,True
M,2003,M_2003_136_1112_1436,1436,29,29,1.0,True,Vermont,aec,True
M,2003,M_2003_136_1228_1443,1443,31,31,1.0,True,WKU,sun_belt,True
M,2003,M_2003_137_1338_1447,1447,31,31,1.0,True,Wagner,nec,True
M,2003,M_2003_137_1190_1448,1448,29,29,1.0,True,Wake Forest,acc,True
M,2003,M_2003_136_1451_1458,1451,29,29,1.0,True,Weber St,big_sky,True
M,2003,M_2003_136_1323_1454,1454,30,30,1.0,True,WI Milwaukee,horizon,True
M,2003,M_2003_136_1451_1458,1458,29,29,1.0,True,Wisconsin,big_ten,True
M,2003,M_2003_137_1407_1462,1462,30,30,1.0,True,Xavier,a_ten,True
M,2004,M_2004_136_1102_1314,1102,28,28,1.0,True,Air Force,mwc,True
M,2004,M_2004_136_1104_1356,1104,29,29,1.0,True,Alabama,sec,True
M,2004,M_2004_136_1106_1181,1106,30,30,1.0,True,Alabama St,swac,True
M,2004,M_2004_136_1112_1371,1112,29,29,1.0,True,Arizona,pac_ten,True
M,2004,M_2004_137_1130_1428,1130,32,32,1.0,True,Boston College,big_east,True
M,2004,M_2004_136_1140_1393,1140,27,27,1.0,True,BYU,mwc,True
M,2004,M_2004_136_1150_1403,1150,29,29,1.0,True,Charlotte,cusa,True
M,2004,M_2004_137_1153_1190,1153,30,30,1.0,True,Cincinnati,cusa,True
M,2004,M_2004_136_1163_1436,1163,33,33,1.0,True,Connecticut,big_east,True
M,2004,M_2004_136_1173_1177,1173,32,32,1.0,True,Dayton,a_ten,True
M,2004,M_2004_136_1173_1177,1177,30,30,1.0,True,DePaul,cusa,True
M,2004,M_2004_138_1181_1371,1181,32,32,1.0,True,Duke,acc,True
M,2004,M_2004_137_1186_1329,1186,28,28,1.0,True,E Washington,big_sky,True
M,2004,M_2004_137_1153_1190,1190,29,29,1.0,True,ETSU,southern,True
M,2004,M_2004_136_1196_1264,1196,30,30,1.0,True,Florida,sec,True
M,2004,M_2004_134_1197_1250,1197,30,30,1.0,True,Florida A&M,meac,True
M,2004,M_2004_137_1210_1320,1210,32,32,1.0,True,Georgia Tech,acc,True
M,2004,M_2004_136_1211_1434,1211,29,29,1.0,True,Gonzaga,wcc,True
M,2004,M_2004_137_1227_1242,1227,31,31,1.0,True,IL Chicago,horizon,True
M,2004,M_2004_137_1228_1293,1228,30,30,1.0,True,Illinois,big_ten,True
M,2004,M_2004_139_1242_1334,1242,28,28,1.0,True,Kansas,big_twelve,True
M,2004,M_2004_139_1246_1412,1246,30,30,1.0,True,Kentucky,sec,True
M,2004,M_2004_134_1197_1250,1250,28,28,1.0,True,Lehigh,patriot,True
M,2004,M_2004_136_1251_1386,1251,31,31,1.0,True,Liberty,big_south,True
M,2004,M_2004_137_1257_1462,1257,29,29,1.0,True,Louisville,cusa,True
M,2004,M_2004_138_1264_1448,1264,29,29,1.0,True,Manhattan,maac,True
M,2004,M_2004_136_1268_1431,1268,30,30,1.0,True,Maryland,acc,True
M,2004,M_2004_137_1272_1376,1272,28,28,1.0,True,Memphis,cusa,True
M,2004,M_2004_136_1277_1305,1277,29,29,1.0,True,Michigan St,big_ten,True
M,2004,M_2004_137_1280_1284,1280,28,28,1.0,True,Mississippi St,sec,True
M,2004,M_2004_137_1280_1284,1284,32,32,1.0,True,Monmouth NJ,nec,True
M,2004,M_2004_137_1228_1293,1293,30,30,1.0,True,Murray St,ovc,True
M,2004,M_2004_137_1301_1418,1301,29,29,1.0,True,NC State,acc,True
M,2004,M_2004_136_1277_1305,1305,30,30,1.0,True,Nevada,wac,True
M,2004,M_2004_138_1314_1400,1314,28,28,1.0,True,North Carolina,acc,True
M,2004,M_2004_137_1210_1320,1320,29,29,1.0,True,Northern Iowa,mvc,True
M,2004,M_2004_143_1329_1338,1329,29,29,1.0,True,Oklahoma St,big_twelve,True
M,2004,M_2004_137_1334_1344,1334,30,30,1.0,True,Pacific,big_west,True
M,2004,M_2004_137_1338_1416,1338,32,32,1.0,True,Pittsburgh,big_east,True
M,2004,M_2004_136_1343_1400,1343,26,26,1.0,True,Princeton,ivy,True
M,2004,M_2004_137_1334_1344,1344,28,28,1.0,True,Providence,big_east,True
M,2004,M_2004_137_1350_1458,1350,32,32,1.0,True,Richmond,a_ten,True
M,2004,M_2004_136_1104_1356,1356,29,29,1.0,True,S Illinois,mvc,True
M,2004,M_2004_136_1112_1371,1371,28,28,1.0,True,Seton Hall,big_east,True
M,2004,M_2004_137_1272_1376,1376,33,33,1.0,True,South Carolina,sec,True
M,2004,M_2004_138_1386_1403,1386,28,28,1.0,True,St Joseph's PA,a_ten,True
M,2004,M_2004_136_1390_1427,1390,30,30,1.0,True,Stanford,pac_ten,True
M,2004,M_2004_136_1140_1393,1393,28,28,1.0,True,Syracuse,big_east,True
M,2004,M_2004_144_1400_1462,1400,30,30,1.0,True,Texas,big_twelve,True
M,2004,M_2004_136_1150_1403,1403,32,32,1.0,True,Texas Tech,big_twelve,True
M,2004,M_2004_137_1412_1449,1412,29,29,1.0,True,UAB,cusa,True
M,2004,M_2004_137_1338_1416,1416,29,29,1.0,True,UCF,a_sun,True
M,2004,M_2004_137_1301_1418,1418,26,26,1.0,True,Louisiana,sun_belt,True
M,2004,M_2004_136_1390_1427,1427,28,28,1.0,True,UT San Antonio,southland,True
M,2004,M_2004_137_1130_1428,1428,31,31,1.0,True,Utah,mwc,True
M,2004,M_2004_136_1268_1431,1431,29,29,1.0,True,UTEP,wac,True
M,2004,M_2004_136_1433_1448,1433,30,30,1.0,True,VCU,caa,True
M,2004,M_2004_136_1211_1434,1434,29,29,1.0,True,Valparaiso,mid_cont,True
M,2004,M_2004_137_1435_1444,1435,30,30,1.0,True,Vanderbilt,sec,True
M,2004,M_2004_136_1163_1436,1436,30,30,1.0,True,Vermont,aec,True
M,2004,M_2004_137_1435_1444,1444,30,30,1.0,True,W Michigan,mac,True
M,2004,M_2004_136_1433_1448,1448,28,28,1.0,True,Wake Forest,acc,True
M,2004,M_2004_137_1412_1449,1449,30,30,1.0,True,Washington,pac_ten,True
M,2004,M_2004_137_1350_1458,1458,30,30,1.0,True,Wisconsin,big_ten,True
M,2004,M_2004_137_1257_1462,1462,33,33,1.0,True,Xavier,a_ten,True
M,2005,M_2005_136_1104_1454,1104,30,30,1.0,True,Alabama,sec,True
M,2005,M_2005_134_1105_1324,1105,29,29,1.0,True,Alabama A&M,swac,True
M,2005,M_2005_136_1112_1429,1112,33,33,1.0,True,Arizona,pac_ten,True
M,2005,M_2005_136_1130_1335,1130,28,28,1.0,True,Boston College,big_east,True
M,2005,M_2005_137_1137_1242,1137,31,31,1.0,True,Bucknell,patriot,True
M,2005,M_2005_137_1150_1301,1150,28,28,1.0,True,Charlotte,cusa,True
M,2005,M_2005_136_1151_1448,1151,27,27,1.0,True,Chattanooga,southern,True
M,2005,M_2005_136_1153_1234,1153,31,31,1.0,True,Cincinnati,cusa,True
M,2005,M_2005_137_1163_1416,1163,29,29,1.0,True,Connecticut,big_east,True
M,2005,M_2005_136_1166_1452,1166,33,33,1.0,True,Creighton,mvc,True
M,2005,M_2005_137_1175_1181,1175,32,32,1.0,True,Delaware St,meac,True
M,2005,M_2005_139_1181_1280,1181,30,30,1.0,True,Duke,acc,True
M,2005,M_2005_136_1184_1246,1184,27,27,1.0,True,E Kentucky,ovc,True
M,2005,M_2005_136_1192_1228,1192,31,31,1.0,True,F Dickinson,nec,True
M,2005,M_2005_137_1196_1325,1196,30,30,1.0,True,Florida,sec,True
M,2005,M_2005_137_1203_1210,1203,29,29,1.0,True,G Washington,a_ten,True
M,2005,M_2005_139_1210_1257,1210,30,30,1.0,True,Georgia Tech,acc,True
M,2005,M_2005_136_1211_1457,1211,29,29,1.0,True,Gonzaga,wcc,True
M,2005,M_2005_138_1228_1305,1228,33,33,1.0,True,Illinois,big_ten,True
M,2005,M_2005_136_1153_1234,1234,32,32,1.0,True,Iowa,big_ten,True
M,2005,M_2005_137_1235_1278,1235,29,29,1.0,True,Iowa St,big_twelve,True
M,2005,M_2005_137_1137_1242,1242,29,29,1.0,True,Kansas,big_twelve,True
M,2005,M_2005_144_1246_1428,1246,30,30,1.0,True,Kentucky,sec,True
M,2005,M_2005_137_1257_1418,1257,31,31,1.0,True,Louisville,cusa,True
M,2005,M_2005_136_1261_1412,1261,29,29,1.0,True,LSU,sec,True
M,2005,M_2005_137_1277_1330,1277,28,28,1.0,True,Michigan St,big_ten,True
M,2005,M_2005_137_1235_1278,1278,31,31,1.0,True,Minnesota,big_ten,True
M,2005,M_2005_137_1280_1390,1280,32,32,1.0,True,Mississippi St,sec,True
M,2005,M_2005_136_1285_1449,1285,28,28,1.0,True,Montana,big_sky,True
M,2005,M_2005_144_1301_1458,1301,32,32,1.0,True,NC State,acc,True
M,2005,M_2005_136_1305_1400,1305,29,29,1.0,True,Nevada,wac,True
M,2005,M_2005_137_1307_1437,1307,31,31,1.0,True,New Mexico,mwc,True
M,2005,M_2005_136_1310_1328,1310,29,29,1.0,True,Niagara,maac,True
M,2005,M_2005_137_1314_1324,1314,31,31,1.0,True,North Carolina,acc,True
M,2005,M_2005_137_1320_1458,1320,30,30,1.0,True,Northern Iowa,mvc,True
M,2005,M_2005_134_1105_1324,1324,29,29,1.0,True,Oakland,mid_cont,True
M,2005,M_2005_137_1196_1325,1325,31,31,1.0,True,Ohio,mac,True
M,2005,M_2005_138_1328_1428,1328,31,31,1.0,True,Oklahoma,big_twelve,True
M,2005,M_2005_137_1329_1368,1329,29,29,1.0,True,Oklahoma St,big_twelve,True
M,2005,M_2005_137_1277_1330,1330,32,32,1.0,True,Old Dominion,caa,True
M,2005,M_2005_136_1334_1338,1334,29,29,1.0,True,Pacific,big_west,True
M,2005,M_2005_136_1130_1335,1335,28,28,1.0,True,Penn,ivy,True
M,2005,M_2005_136_1334_1338,1338,28,28,1.0,True,Pittsburgh,big_east,True
M,2005,M_2005_137_1356_1388,1356,32,32,1.0,True,S Illinois,mvc,True
M,2005,M_2005_137_1329_1368,1368,27,27,1.0,True,SE Louisiana,southland,True
M,2005,M_2005_137_1356_1388,1388,31,31,1.0,True,St Mary's CA,wcc,True
M,2005,M_2005_137_1280_1390,1390,30,30,1.0,True,Stanford,pac_ten,True
M,2005,M_2005_137_1393_1436,1393,33,33,1.0,True,Syracuse,big_east,True
M,2005,M_2005_136_1305_1400,1400,29,29,1.0,True,Texas,big_twelve,True
M,2005,M_2005_136_1403_1417,1403,30,30,1.0,True,Texas Tech,big_twelve,True
M,2005,M_2005_136_1261_1412,1412,31,31,1.0,True,UAB,cusa,True
M,2005,M_2005_137_1163_1416,1416,29,29,1.0,True,UCF,a_sun,True
M,2005,M_2005_136_1403_1417,1417,28,28,1.0,True,UCLA,pac_ten,True
M,2005,M_2005_137_1257_1418,1418,29,29,1.0,True,Louisiana,sun_belt,True
M,2005,M_2005_136_1428_1431,1428,30,30,1.0,True,Utah,mwc,True
M,2005,M_2005_136_1112_1429,1429,31,31,1.0,True,Utah St,big_west,True
M,2005,M_2005_136_1428_1431,1431,32,32,1.0,True,UTEP,wac,True
M,2005,M_2005_137_1393_1436,1436,30,30,1.0,True,Vermont,aec,True
M,2005,M_2005_137_1307_1437,1437,29,29,1.0,True,Villanova,big_east,True
M,2005,M_2005_138_1448_1452,1448,31,31,1.0,True,Wake Forest,acc,True
M,2005,M_2005_136_1285_1449,1449,31,31,1.0,True,Washington,pac_ten,True
M,2005,M_2005_136_1166_1452,1452,31,31,1.0,True,West Virginia,big_east,True
M,2005,M_2005_136_1104_1454,1454,27,27,1.0,True,WI Milwaukee,horizon,True
M,2005,M_2005_136_1211_1457,1457,29,29,1.0,True,Winthrop,big_south,True
M,2005,M_2005_137_1320_1458,1458,30,30,1.0,True,Wisconsin,big_ten,True
M,2006,M_2006_136_1102_1228,1102,28,28,1.0,True,Air Force,mwc,True
M,2006,M_2006_136_1104_1266,1104,29,29,1.0,True,Alabama,sec,True
M,2006,M_2006_137_1107_1163,1107,31,31,1.0,True,SUNY Albany,aec,True
M,2006,M_2006_137_1112_1458,1112,31,31,1.0,True,Arizona,pac_ten,True
M,2006,M_2006_137_1116_1137,1116,31,31,1.0,True,Arkansas,sec,True
M,2006,M_2006_136_1125_1417,1125,30,30,1.0,True,Belmont,a_sun,True
M,2006,M_2006_136_1130_1334,1130,32,32,1.0,True,Boston College,acc,True
M,2006,M_2006_137_1133_1242,1133,30,30,1.0,True,Bradley,mvc,True
M,2006,M_2006_139_1137_1272,1137,29,29,1.0,True,Bucknell,patriot,True
M,2006,M_2006_137_1143_1301,1143,30,30,1.0,True,California,pac_ten,True
M,2006,M_2006_139_1163_1246,1163,30,30,1.0,True,Connecticut,big_east,True
M,2006,M_2006_137_1172_1326,1172,27,27,1.0,True,Davidson,southern,True
M,2006,M_2006_136_1181_1380,1181,33,33,1.0,True,Duke,acc,True
M,2006,M_2006_136_1196_1375,1196,33,33,1.0,True,Florida,sec,True
M,2006,M_2006_136_1203_1423,1203,28,28,1.0,True,G Washington,a_ten,True
M,2006,M_2006_137_1206_1277,1206,30,30,1.0,True,George Mason,caa,True
M,2006,M_2006_137_1207_1320,1207,30,30,1.0,True,Georgetown,big_east,True
M,2006,M_2006_136_1211_1462,1211,30,30,1.0,True,Gonzaga,wcc,True
M,2006,M_2006_134_1214_1284,1214,31,31,1.0,True,Hampton,meac,True
M,2006,M_2006_138_1228_1449,1228,31,31,1.0,True,Illinois,big_ten,True
M,2006,M_2006_136_1231_1361,1231,29,29,1.0,True,Indiana,big_ten,True
M,2006,M_2006_136_1233_1261,1233,30,30,1.0,True,Iona,maac,True
M,2006,M_2006_137_1234_1322,1234,33,33,1.0,True,Iowa,big_ten,True
M,2006,M_2006_137_1133_1242,1242,31,31,1.0,True,Kansas,big_twelve,True
M,2006,M_2006_137_1245_1338,1245,32,32,1.0,True,Kent,mac,True
M,2006,M_2006_137_1246_1412,1246,33,33,1.0,True,Kentucky,sec,True
M,2006,M_2006_138_1261_1401,1261,30,30,1.0,True,LSU,sec,True
M,2006,M_2006_136_1104_1266,1266,29,29,1.0,True,Marquette,big_east,True
M,2006,M_2006_137_1272_1331,1272,33,33,1.0,True,Memphis,cusa,True
M,2006,M_2006_137_1206_1277,1277,32,32,1.0,True,Michigan St,big_ten,True
M,2006,M_2006_137_1284_1437,1284,32,32,1.0,True,Monmouth NJ,nec,True
M,2006,M_2006_136_1285_1305,1285,27,27,1.0,True,Montana,big_sky,True
M,2006,M_2006_137_1293_1314,1293,29,29,1.0,True,Murray St,ovc,True
M,2006,M_2006_139_1301_1400,1301,30,30,1.0,True,NC State,acc,True
M,2006,M_2006_136_1285_1305,1305,31,31,1.0,True,Nevada,wac,True
M,2006,M_2006_137_1293_1314,1314,29,29,1.0,True,North Carolina,acc,True
M,2006,M_2006_137_1207_1320,1320,30,30,1.0,True,Northern Iowa,mvc,True
M,2006,M_2006_139_1322_1452,1322,29,29,1.0,True,Northwestern LA,southland,True
M,2006,M_2006_137_1172_1326,1326,30,30,1.0,True,Ohio St,big_ten,True
M,2006,M_2006_136_1328_1454,1328,28,28,1.0,True,Oklahoma,big_twelve,True
M,2006,M_2006_137_1272_1331,1331,31,31,1.0,True,Oral Roberts,mid_cont,True
M,2006,M_2006_136_1130_1334,1334,29,29,1.0,True,Pacific,big_west,True
M,2006,M_2006_137_1335_1400,1335,27,27,1.0,True,Penn,ivy,True
M,2006,M_2006_137_1245_1338,1338,31,31,1.0,True,Pittsburgh,big_east,True
M,2006,M_2006_137_1356_1452,1356,31,31,1.0,True,S Illinois,mvc,True
M,2006,M_2006_136_1231_1361,1361,30,30,1.0,True,San Diego St,mwc,True
M,2006,M_2006_136_1371_1455,1371,29,29,1.0,True,Seton Hall,big_east,True
M,2006,M_2006_136_1196_1375,1375,29,29,1.0,True,South Alabama,sun_belt,True
M,2006,M_2006_136_1181_1380,1380,31,31,1.0,True,Southern Univ,swac,True
M,2006,M_2006_136_1393_1401,1393,34,34,1.0,True,Syracuse,big_east,True
M,2006,M_2006_136_1397_1457,1397,28,28,1.0,True,Tennessee,sec,True
M,2006,M_2006_143_1400_1452,1400,33,33,1.0,True,Texas,big_twelve,True
M,2006,M_2006_136_1393_1401,1401,29,29,1.0,True,Texas A&M,big_twelve,True
M,2006,M_2006_137_1246_1412,1412,29,29,1.0,True,UAB,cusa,True
M,2006,M_2006_136_1125_1417,1417,33,33,1.0,True,UCLA,pac_ten,True
M,2006,M_2006_136_1203_1423,1423,32,32,1.0,True,UNC Wilmington,caa,True
M,2006,M_2006_136_1429_1449,1429,30,30,1.0,True,Utah St,wac,True
M,2006,M_2006_137_1284_1437,1437,29,29,1.0,True,Villanova,big_east,True
M,2006,M_2006_136_1429_1449,1449,30,30,1.0,True,Washington,pac_ten,True
M,2006,M_2006_137_1356_1452,1452,29,29,1.0,True,West Virginia,big_east,True
M,2006,M_2006_136_1328_1454,1454,28,28,1.0,True,WI Milwaukee,horizon,True
M,2006,M_2006_136_1371_1455,1455,31,31,1.0,True,Wichita St,mvc,True
M,2006,M_2006_136_1397_1457,1457,28,28,1.0,True,Winthrop,big_south,True
M,2006,M_2006_137_1112_1458,1458,30,30,1.0,True,Wisconsin,big_ten,True
M,2006,M_2006_136_1211_1462,1462,31,31,1.0,True,Xavier,a_ten,True
M,2007,M_2007_137_1107_1438,1107,32,32,1.0,True,SUNY Albany,aec,True
M,2007,M_2007_137_1112_1345,1112,30,30,1.0,True,Arizona,pac_ten,True
M,2007,M_2007_137_1116_1425,1116,34,34,1.0,True,Arkansas,sec,True
M,2007,M_2007_136_1125_1207,1125,31,31,1.0,True,Belmont,a_sun,True
M,2007,M_2007_136_1130_1403,1130,31,31,1.0,True,Boston College,acc,True
M,2007,M_2007_136_1139_1330,1139,31,31,1.0,True,Butler,horizon,True
M,2007,M_2007_136_1140_1462,1140,32,32,1.0,True,BYU,mwc,True
M,2007,M_2007_136_1148_1326,1148,33,33,1.0,True,Central Conn,nec,True
M,2007,M_2007_137_1166_1305,1166,32,32,1.0,True,Creighton,mvc,True
M,2007,M_2007_136_1172_1268,1172,31,31,1.0,True,Davidson,southern,True
M,2007,M_2007_136_1181_1433,1181,32,32,1.0,True,Duke,acc,True
M,2007,M_2007_136_1184_1314,1184,30,30,1.0,True,E Kentucky,ovc,True
M,2007,M_2007_137_1196_1238,1196,34,34,1.0,True,Florida,sec,True
M,2007,M_2007_134_1197_1310,1197,31,31,1.0,True,Florida A&M,meac,True
M,2007,M_2007_136_1203_1435,1203,31,31,1.0,True,G Washington,a_ten,True
