Population,DatasetRole,Gender,FeatureRoute,Feature,Block,Availability,Universe,Rows,NonMissing,MissingRate,UniqueNonMissing
historical_tournament_matchups,development,M,seed_aware,diff__compact__last10_margin_mean,compact_performance,common,compact,2317,2317,0.0,374
historical_tournament_matchups,development,M,seed_aware,diff__compact__last10_margin_median,compact_performance,common,compact,2317,2317,0.0,98
historical_tournament_matchups,development,M,seed_aware,diff__compact__last10_margin_std,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__last10_points_against_mean,compact_performance,common,compact,2317,2317,0.0,406
historical_tournament_matchups,development,M,seed_aware,diff__compact__last10_points_for_mean,compact_performance,common,compact,2317,2317,0.0,431
historical_tournament_matchups,development,M,seed_aware,diff__compact__last10_win_pct,compact_performance,common,compact,2317,2317,0.0,14
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_games,compact_performance,common,compact,2317,2317,0.0,5
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_margin_mean,compact_performance,common,compact,2317,2317,0.0,592
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_margin_median,compact_performance,common,compact,2317,2317,0.0,86
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_margin_std,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_points_against_mean,compact_performance,common,compact,2317,2317,0.0,645
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_points_for_mean,compact_performance,common,compact,2317,2317,0.0,684
historical_tournament_matchups,development,M,seed_aware,diff__compact__last20_win_pct,compact_performance,common,compact,2317,2317,0.0,26
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_games,compact_performance,common,compact,2317,2317,0.0,1
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_margin_mean,compact_performance,common,compact,2317,2317,0.0,243
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_margin_median,compact_performance,common,compact,2317,2317,0.0,63
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_margin_std,compact_performance,common,compact,2317,2317,0.0,2314
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_points_against_mean,compact_performance,common,compact,2317,2317,0.0,265
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_points_for_mean,compact_performance,common,compact,2317,2317,0.0,268
historical_tournament_matchups,development,M,seed_aware,diff__compact__last5_win_pct,compact_performance,common,compact,2317,2317,0.0,9
historical_tournament_matchups,development,M,seed_aware,diff__compact__last_game_day,compact_performance,common,compact,2317,2317,0.0,22
historical_tournament_matchups,development,M,seed_aware,diff__compact__losses,compact_performance,common,compact,2317,2317,0.0,34
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_iqr,compact_performance,common,compact,2317,2317,0.0,147
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_mad,compact_performance,common,compact,2317,2317,0.0,44
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_mean,compact_performance,common,compact,2317,2317,0.0,2272
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_median,compact_performance,common,compact,2317,2317,0.0,86
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_q10,compact_performance,common,compact,2317,2317,0.0,395
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_q25,compact_performance,common,compact,2317,2317,0.0,168
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_q75,compact_performance,common,compact,2317,2317,0.0,184
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_q90,compact_performance,common,compact,2317,2317,0.0,465
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_slope,compact_performance,common,compact,2317,2317,0.0,2316
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_std,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_trim02,compact_performance,common,compact,2317,2317,0.0,2272
historical_tournament_matchups,development,M,seed_aware,diff__compact__margin_winsor02,compact_performance,common,compact,2317,2317,0.0,2315
historical_tournament_matchups,development,M,seed_aware,diff__compact__neutral_games,compact_performance,common,compact,2317,2192,0.053949072075960294,21
historical_tournament_matchups,development,M,seed_aware,diff__compact__neutral_margin_mean,compact_performance,common,compact,2317,2192,0.053949072075960294,1236
historical_tournament_matchups,development,M,seed_aware,diff__compact__neutral_margin_std,compact_performance,common,compact,2317,2000,0.1368148467846353,1987
historical_tournament_matchups,development,M,seed_aware,diff__compact__neutral_win_pct,compact_performance,common,compact,2317,2192,0.053949072075960294,187
historical_tournament_matchups,development,M,seed_aware,diff__compact__overtime_periods_mean,compact_performance,common,compact,2317,2317,0.0,561
historical_tournament_matchups,development,M,seed_aware,diff__compact__overtime_rate,compact_performance,common,compact,2317,2317,0.0,481
historical_tournament_matchups,development,M,seed_aware,diff__compact__points_against_mean,compact_performance,common,compact,2317,2317,0.0,2268
historical_tournament_matchups,development,M,seed_aware,diff__compact__points_for_mean,compact_performance,common,compact,2317,2317,0.0,2284
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_exp10p0,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_exp11p5,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_exp13p91,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_exp8p0,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_residual_exp10p0,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_residual_exp11p5,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_residual_exp13p91,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__pythag_residual_exp8p0,compact_performance,common,compact,2317,2317,0.0,2317
historical_tournament_matchups,development,M,seed_aware,diff__compact__rest_days_mean,compact_performance,common,compact,2317,2317,0.0,1689
historical_tournament_matchups,development,M,seed_aware,diff__compact__rest_days_std,compact_performance,common,compact,2317,2317,0.0,2316
historical_tournament_matchups,development,M,seed_aware,diff__compact__upside_tail_mean,compact_performance,common,compact,2317,2317,0.0,2263
historical_tournament_matchups,development,M,seed_aware,diff__compact__win_pct,compact_performance,common,compact,2317,2317,0.0,1629
historical_tournament_matchups,development,M,seed_aware,diff__compact__win_slope,compact_performance,common,compact,2317,2317,0.0,2195
historical_tournament_matchups,development,M,seed_aware,diff__compact__wins,compact_performance,common,compact,2317,2317,0.0,41
historical_tournament_matchups,development,M,seed_aware,diff__conference__strength_max,conference_context,common,compact,2317,2317,0.0,2002
historical_tournament_matchups,development,M,seed_aware,diff__conference__strength_mean,conference_context,common,compact,2317,2317,0.0,2002
historical_tournament_matchups,development,M,seed_aware,diff__conference__strength_median,conference_context,common,compact,2317,2317,0.0,2002
historical_tournament_matchups,development,M,seed_aware,diff__conference__strength_percentile,conference_context,common,compact,2317,2317,0.0,253
historical_tournament_matchups,development,M,seed_aware,diff__conference__strength_std,conference_context,common,compact,2317,2317,0.0,2002
historical_tournament_matchups,development,M,seed_aware,diff__conference__team_count,conference_context,common,compact,2317,2317,0.0,26
historical_tournament_matchups,development,M,seed_aware,diff__conference__tourney_champion,conference_context,common,compact,2317,1270,0.4518774277082434,3
historical_tournament_matchups,development,M,seed_aware,diff__conference__tourney_games,conference_context,common,compact,2317,1270,0.4518774277082434,7
historical_tournament_matchups,development,M,seed_aware,diff__conference__tourney_last_day,conference_context,common,compact,2317,1270,0.4518774277082434,17
historical_tournament_matchups,development,M,seed_aware,diff__conference__tourney_win_pct,conference_context,common,compact,2317,1270,0.4518774277082434,17
historical_tournament_matchups,development,M,seed_aware,diff__conference__tourney_wins,conference_context,common,compact,2317,1270,0.4518774277082434,9
historical_tournament_matchups,development,M,seed_aware,diff__context__d1_tenure,availability_and_context,common,compact,2317,2317,0.0,36
historical_tournament_matchups,development,M,seed_aware,diff__context__season_centered_2000,availability_and_context,common,compact,2317,2317,0.0,1
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__assist_to_turnover_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__assistperfgm_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__assistperfgm_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1097
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__assistturnoverratio_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__assistturnoverratio_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1027
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__blockpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__blockpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1137
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__def_rtg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__defrtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__defrtg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__defrtg_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__defrtg_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__drb_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__drbpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__drbpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1128
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__efg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__efg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1155
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__efg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__efg_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__efg_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg2pct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg2pct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1085
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg3_attempt_rate_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg3_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1180
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg3attemptrate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg3attemptrate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1173
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg3pct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg3pct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,937
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fg_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fgpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fgpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1163
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__foul_rate_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__foulrate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__foulrate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fourfactorcomposite_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fourfactorcomposite_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fourfactoredge_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__fourfactoredge_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ft_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ft_rate_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftmade_rate_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftmaderate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftmaderate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1171
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1026
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftrate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftrate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1170
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftrate_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__ftrate_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__games,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,20
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__net_rtg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__netrtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__netrtg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__netrtg_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__netrtg_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__off_rtg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__offrtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__offrtg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__offrtg_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__offrtg_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opp_efg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opp_ft_rate_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opp_ftmade_rate_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opp_tov_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppassistperfgm_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppassistperfgm_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,962
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppassistturnoverratio_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppassistturnoverratio_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1015
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppblockpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppblockpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1108
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppefg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppefg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1166
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfg2pct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfg2pct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1140
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfg3attemptrate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfg3attemptrate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1168
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfg3pct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfg3pct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,793
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfgpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfgpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1160
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfoulrate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfoulrate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfourfactorcomposite_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppfourfactorcomposite_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppftmaderate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppftmaderate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1169
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppftpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppftpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,929
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppftrate_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppftrate_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppstealpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__oppstealpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opptovpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opptovpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opptrueshootingpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__opptrueshootingpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__orb_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__orbpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__orbpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1137
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__orbpct_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__orbpct_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__pace_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__rebound_share_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__reboundshare_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__reboundshare_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1162
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__steal_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__stealpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__stealpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__tov_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__tovpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__tovpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__tovpct_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__tovpct_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__true_shooting_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__trueshootingpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__all__trueshootingpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1180
historical_tournament_matchups,development,M,seed_aware,diff__detailed__away__def_rtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__away__games,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,22
historical_tournament_matchups,development,M,seed_aware,diff__detailed__away__net_rtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__away__off_rtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__away__pace_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1179
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__assist_to_turnover_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__assistperfgm_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__assistperfgm_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1096
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__assistturnoverratio_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__assistturnoverratio_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1030
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__blockpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__blockpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1140
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__def_rtg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__defrtg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__defrtg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__defrtg_std,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__defrtg_trim02,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__drb_pct_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__drbpct_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__drbpct_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1133
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__efg_mean,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__efg_median,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1157
historical_tournament_matchups,development,M,seed_aware,diff__detailed__clean__efg_ros,detailed_efficiency,common,rich,2317,1181,0.49028916702632713,1181
