Gender,FeatureA,FeatureB,AbsoluteCorrelation,BlockA,BlockB
M,diff__adj__net_rtg_a50p0_z,diff__detailed__all__net_rtg_ros,0.988058021579655,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__all__netrtg_mean,0.9887368765204196,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__all__netrtg_trim02,0.9887368765204196,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__clean__net_rtg_ros,0.9878154764284078,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__clean__netrtg_mean,0.98851825615258,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__clean__netrtg_trim02,0.98851825615258,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__poss0p44__net_rtg_mean,0.988703907933125,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__detailed__poss0p475__net_rtg_mean,0.9887368765204196,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__net_rtg_a50p0_z,diff__norm__adj__net_rtg_a50p0__z,1.0,opponent_adjusted_efficiency,within_season_normalization
M,diff__adj__net_rtg_a50p0_z,diff__norm__detailed__all__net_rtg_ros__z,0.9880527427055824,opponent_adjusted_efficiency,within_season_normalization
M,diff__adj__net_rtg_a50p0_z,diff__norm__detailed__clean__net_rtg_ros__z,0.9877984274981274,opponent_adjusted_efficiency,within_season_normalization
M,diff__adj__off_rtg_a50p0,diff__detailed__all__off_rtg_ros,0.9914800220114435,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__all__offrtg_mean,0.9921792511489509,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__all__offrtg_trim02,0.9921792511489509,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__clean__off_rtg_ros,0.9912708725814771,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__clean__offrtg_mean,0.9920593113419331,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__clean__offrtg_trim02,0.9920593113419331,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__poss0p44__off_rtg_mean,0.9918124858137337,opponent_adjusted_efficiency,detailed_efficiency
M,diff__adj__off_rtg_a50p0,diff__detailed__poss0p475__off_rtg_mean,0.9921792511489509,opponent_adjusted_efficiency,detailed_efficiency
M,diff__coach__prior_tournament_games,diff__coach__prior_tournament_wins,0.9906815521669298,prior_coach_history,prior_coach_history
M,diff__compact__days_since_last_game,diff__compact__last_game_day,1.0,compact_performance,compact_performance
M,diff__compact__games,diff__quality__CompactGames,1.0,compact_performance,detailed_efficiency
M,diff__compact__last20_games,diff__detailed__last20__games,1.0,compact_performance,detailed_efficiency
M,diff__compact__losses,diff__compact__win_pct,0.9876535078171031,compact_performance,compact_performance
M,diff__compact__losses,diff__norm__compact__win_pct__z,0.9882971436650159,compact_performance,within_season_normalization
M,diff__compact__losses,diff__schedule__wp,0.9876535078171031,compact_performance,schedule_and_accomplishment
M,diff__compact__margin_mean,diff__compact__margin_trim02,1.0,compact_performance,compact_performance
M,diff__compact__margin_mean,diff__compact__margin_winsor02,0.9993772842658095,compact_performance,compact_performance
M,diff__compact__margin_mean,diff__norm__compact__margin_mean__z,0.9988120414308408,compact_performance,within_season_normalization
M,diff__compact__margin_mean,diff__norm__compact__margin_trim02__z,0.9988120414308408,compact_performance,within_season_normalization
M,diff__compact__margin_trim02,diff__compact__margin_winsor02,0.9993772842658095,compact_performance,compact_performance
M,diff__compact__margin_trim02,diff__norm__compact__margin_mean__z,0.9988120414308408,compact_performance,within_season_normalization
M,diff__compact__margin_trim02,diff__norm__compact__margin_trim02__z,0.9988120414308408,compact_performance,within_season_normalization
M,diff__compact__margin_winsor02,diff__norm__compact__margin_mean__z,0.9981897973183679,compact_performance,within_season_normalization
M,diff__compact__margin_winsor02,diff__norm__compact__margin_trim02__z,0.9981897973183679,compact_performance,within_season_normalization
M,diff__compact__pythag_exp10p0,diff__compact__pythag_exp11p5,0.9990332976612193,compact_performance,compact_performance
M,diff__compact__pythag_exp10p0,diff__compact__pythag_exp13p91,0.9934822205047575,compact_performance,compact_performance
M,diff__compact__pythag_exp10p0,diff__compact__pythag_exp8p0,0.9983495101446896,compact_performance,compact_performance
M,diff__compact__pythag_exp11p5,diff__compact__pythag_exp13p91,0.9975173507045814,compact_performance,compact_performance
M,diff__compact__pythag_exp11p5,diff__compact__pythag_exp8p0,0.9948767060176308,compact_performance,compact_performance
M,diff__compact__pythag_exp13p91,diff__compact__pythag_exp8p0,0.9854182221855454,compact_performance,compact_performance
M,diff__compact__pythag_exp13p91,diff__norm__compact__margin_mean__pct,0.9875539372150154,compact_performance,within_season_normalization
M,diff__compact__pythag_exp13p91,diff__norm__compact__margin_trim02__pct,0.9875539372150154,compact_performance,within_season_normalization
M,diff__compact__pythag_residual_exp10p0,diff__compact__pythag_residual_exp11p5,0.9940697967296707,compact_performance,compact_performance
M,diff__compact__pythag_residual_exp11p5,diff__compact__pythag_residual_exp13p91,0.9908555425287788,compact_performance,compact_performance
M,diff__compact__win_pct,diff__norm__compact__win_pct__z,0.9997437341798056,compact_performance,within_season_normalization
M,diff__compact__win_pct,diff__schedule__wp,1.0,compact_performance,schedule_and_accomplishment
M,diff__conference__strength_mean,diff__norm__conference__strength_mean__z,0.9957014667350769,conference_context,within_season_normalization
M,diff__conference__strength_percentile,diff__norm__conference__strength_mean__pct,0.9991341243558421,conference_context,within_season_normalization
M,diff__detailed__all__assist_to_turnover_ros,diff__detailed__clean__assist_to_turnover_ros,0.9998672253611001,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__assistperfgm_mean,diff__detailed__clean__assistperfgm_mean,0.999785398327256,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__assistperfgm_median,diff__detailed__clean__assistperfgm_median,0.9995390139213207,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__assistturnoverratio_mean,diff__detailed__clean__assistturnoverratio_mean,0.9999164562838614,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__assistturnoverratio_median,diff__detailed__clean__assistturnoverratio_median,0.9998229866172237,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__blockpct_mean,diff__detailed__clean__blockpct_mean,0.9999270645833135,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__blockpct_median,diff__detailed__clean__blockpct_median,0.9998542271588858,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__all__defrtg_mean,0.9980821788152784,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__all__defrtg_trim02,0.9980821788152784,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__clean__def_rtg_ros,0.9995457066759048,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__clean__defrtg_mean,0.9975577115261673,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__clean__defrtg_trim02,0.9975577115261673,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__poss0p44__def_rtg_mean,0.9979207867052265,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__def_rtg_ros,diff__detailed__poss0p475__def_rtg_mean,0.9980821788152784,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_mean,diff__detailed__all__defrtg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_mean,diff__detailed__clean__def_rtg_ros,0.997708765476957,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_mean,diff__detailed__clean__defrtg_mean,0.9995959639611584,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_mean,diff__detailed__clean__defrtg_trim02,0.9995959639611584,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_mean,diff__detailed__poss0p44__def_rtg_mean,0.9997852510038951,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_mean,diff__detailed__poss0p475__def_rtg_mean,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_median,diff__detailed__clean__defrtg_median,0.9993387549623871,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_std,diff__detailed__clean__defrtg_std,0.9993302357570049,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_trim02,diff__detailed__clean__def_rtg_ros,0.997708765476957,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_trim02,diff__detailed__clean__defrtg_mean,0.9995959639611584,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_trim02,diff__detailed__clean__defrtg_trim02,0.9995959639611584,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_trim02,diff__detailed__poss0p44__def_rtg_mean,0.9997852510038951,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__defrtg_trim02,diff__detailed__poss0p475__def_rtg_mean,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__drb_pct_ros,diff__detailed__all__drbpct_mean,0.9945227777060421,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__drb_pct_ros,diff__detailed__clean__drb_pct_ros,0.9996025532073077,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__drb_pct_ros,diff__detailed__clean__drbpct_mean,0.9942167051148488,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__drbpct_mean,diff__detailed__clean__drb_pct_ros,0.99424530251008,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__drbpct_mean,diff__detailed__clean__drbpct_mean,0.9997266687668142,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__drbpct_median,diff__detailed__clean__drbpct_median,0.9996511134895477,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_mean,diff__detailed__all__efg_ros,0.99717515012141,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_mean,diff__detailed__all__efg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_mean,diff__detailed__clean__efg_mean,0.9997751420031353,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_mean,diff__detailed__clean__efg_ros,0.9969178911177771,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_mean,diff__detailed__clean__efg_trim02,0.9997751420031353,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_mean,diff__norm__detailed__all__efg_ros__z,0.9964858995090842,detailed_efficiency,within_season_normalization
M,diff__detailed__all__efg_median,diff__detailed__clean__efg_median,0.9996814822165866,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_ros,diff__detailed__all__efg_trim02,0.99717515012141,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_ros,diff__detailed__clean__efg_mean,0.9969627566844398,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_ros,diff__detailed__clean__efg_ros,0.9997633306547445,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_ros,diff__detailed__clean__efg_trim02,0.9969627566844398,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_ros,diff__norm__detailed__all__efg_ros__z,0.9993359430792619,detailed_efficiency,within_season_normalization
M,diff__detailed__all__efg_std,diff__detailed__clean__efg_std,0.9997057503934267,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_trim02,diff__detailed__clean__efg_mean,0.9997751420031353,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_trim02,diff__detailed__clean__efg_ros,0.9969178911177771,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_trim02,diff__detailed__clean__efg_trim02,0.9997751420031353,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__efg_trim02,diff__norm__detailed__all__efg_ros__z,0.9964858995090842,detailed_efficiency,within_season_normalization
M,diff__detailed__all__fg2pct_mean,diff__detailed__clean__fg2pct_mean,0.9996628176003695,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg2pct_median,diff__detailed__clean__fg2pct_median,0.9994108341979511,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3_attempt_rate_ros,diff__detailed__all__fg3attemptrate_mean,0.9993957003867568,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3_attempt_rate_ros,diff__detailed__clean__fg3_attempt_rate_ros,0.9999254640396814,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3_attempt_rate_ros,diff__detailed__clean__fg3attemptrate_mean,0.9993276056364943,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3_pct_ros,diff__detailed__clean__fg3_pct_ros,0.9996227144461167,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3attemptrate_mean,diff__detailed__clean__fg3_attempt_rate_ros,0.9993227170176011,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3attemptrate_mean,diff__detailed__clean__fg3attemptrate_mean,0.9999312499969011,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3attemptrate_median,diff__detailed__clean__fg3attemptrate_median,0.9998963693812973,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3pct_mean,diff__detailed__clean__fg3pct_mean,0.9995942739848853,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg3pct_median,diff__detailed__clean__fg3pct_median,0.99896126868268,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg_pct_ros,diff__detailed__all__fgpct_mean,0.9971676981969225,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg_pct_ros,diff__detailed__clean__fg_pct_ros,0.9997803195239305,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fg_pct_ros,diff__detailed__clean__fgpct_mean,0.9970067256058734,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fgpct_mean,diff__detailed__clean__fg_pct_ros,0.9968749507810125,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fgpct_mean,diff__detailed__clean__fgpct_mean,0.999787748889699,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fgpct_median,diff__detailed__clean__fgpct_median,0.9995235898128919,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__foul_rate_ros,diff__detailed__all__foulrate_mean,0.9993123353418696,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__foul_rate_ros,diff__detailed__clean__foul_rate_ros,0.9998383328308325,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__foul_rate_ros,diff__detailed__clean__foulrate_mean,0.9991198315566358,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__foulrate_mean,diff__detailed__clean__foul_rate_ros,0.9992307092327765,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__foulrate_mean,diff__detailed__clean__foulrate_mean,0.9998681127343433,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__foulrate_median,diff__detailed__clean__foulrate_median,0.9997209551101803,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fourfactorcomposite_mean,diff__detailed__clean__fourfactorcomposite_mean,0.9997324135854713,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fourfactorcomposite_median,diff__detailed__clean__fourfactorcomposite_median,0.999550614145779,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fourfactoredge_mean,diff__detailed__clean__fourfactoredge_mean,0.9996571156519056,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__fourfactoredge_median,diff__detailed__clean__fourfactoredge_median,0.999452958894288,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ft_pct_ros,diff__detailed__clean__ft_pct_ros,0.9997624469646891,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ft_rate_ros,diff__detailed__all__ftrate_mean,0.9961063286969314,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ft_rate_ros,diff__detailed__all__ftrate_trim02,0.9961063286969314,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ft_rate_ros,diff__detailed__clean__ft_rate_ros,0.9996089637468274,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ft_rate_ros,diff__detailed__clean__ftrate_mean,0.9956685606577571,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ft_rate_ros,diff__detailed__clean__ftrate_trim02,0.9956685606577571,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftmade_rate_ros,diff__detailed__all__ftmaderate_mean,0.9962400947677966,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftmade_rate_ros,diff__detailed__clean__ftmade_rate_ros,0.9996593005221892,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftmade_rate_ros,diff__detailed__clean__ftmaderate_mean,0.9958845390197997,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftmaderate_mean,diff__detailed__clean__ftmade_rate_ros,0.9959179948348662,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftmaderate_mean,diff__detailed__clean__ftmaderate_mean,0.999655641326535,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftmaderate_median,diff__detailed__clean__ftmaderate_median,0.9993590317816108,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftpct_mean,diff__detailed__clean__ftpct_mean,0.999804554313279,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftpct_median,diff__detailed__clean__ftpct_median,0.9997683649396338,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_mean,diff__detailed__all__ftrate_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_mean,diff__detailed__clean__ft_rate_ros,0.9957534306222853,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_mean,diff__detailed__clean__ftrate_mean,0.9995896893546818,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_mean,diff__detailed__clean__ftrate_trim02,0.9995896893546818,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_median,diff__detailed__clean__ftrate_median,0.9994699087586425,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_std,diff__detailed__clean__ftrate_std,0.9980479678515407,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_trim02,diff__detailed__clean__ft_rate_ros,0.9957534306222853,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_trim02,diff__detailed__clean__ftrate_mean,0.9995896893546818,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__ftrate_trim02,diff__detailed__clean__ftrate_trim02,0.9995896893546818,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__games,diff__detailed__clean__games,0.9921368605546633,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__games,diff__quality__DetailedGames,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__all__netrtg_mean,0.9984931197412873,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__all__netrtg_trim02,0.9984931197412873,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__clean__net_rtg_ros,0.9997464467550582,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__clean__netrtg_mean,0.9982706025696442,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__clean__netrtg_trim02,0.9982706025696442,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__poss0p44__net_rtg_mean,0.998490287634043,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__detailed__poss0p475__net_rtg_mean,0.9984931197412873,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__net_rtg_ros,diff__norm__adj__net_rtg_a50p0__z,0.988058021579655,detailed_efficiency,within_season_normalization
M,diff__detailed__all__net_rtg_ros,diff__norm__detailed__all__net_rtg_ros__z,0.999650398471757,detailed_efficiency,within_season_normalization
M,diff__detailed__all__net_rtg_ros,diff__norm__detailed__clean__net_rtg_ros__z,0.9993923844715671,detailed_efficiency,within_season_normalization
M,diff__detailed__all__netrtg_mean,diff__detailed__all__netrtg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_mean,diff__detailed__clean__net_rtg_ros,0.9982355953661171,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_mean,diff__detailed__clean__netrtg_mean,0.9997779174905731,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_mean,diff__detailed__clean__netrtg_trim02,0.9997779174905731,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_mean,diff__detailed__poss0p44__net_rtg_mean,0.9999967905305309,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_mean,diff__detailed__poss0p475__net_rtg_mean,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_mean,diff__norm__adj__net_rtg_a50p0__z,0.9887368765204197,detailed_efficiency,within_season_normalization
M,diff__detailed__all__netrtg_mean,diff__norm__detailed__all__net_rtg_ros__z,0.998097516508198,detailed_efficiency,within_season_normalization
M,diff__detailed__all__netrtg_mean,diff__norm__detailed__clean__net_rtg_ros__z,0.9978300016900312,detailed_efficiency,within_season_normalization
M,diff__detailed__all__netrtg_median,diff__detailed__clean__netrtg_median,0.9993878494914689,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_std,diff__detailed__clean__netrtg_std,0.999530475853362,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_trim02,diff__detailed__clean__net_rtg_ros,0.9982355953661171,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_trim02,diff__detailed__clean__netrtg_mean,0.9997779174905731,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_trim02,diff__detailed__clean__netrtg_trim02,0.9997779174905731,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_trim02,diff__detailed__poss0p44__net_rtg_mean,0.9999967905305309,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_trim02,diff__detailed__poss0p475__net_rtg_mean,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__netrtg_trim02,diff__norm__adj__net_rtg_a50p0__z,0.9887368765204197,detailed_efficiency,within_season_normalization
M,diff__detailed__all__netrtg_trim02,diff__norm__detailed__all__net_rtg_ros__z,0.998097516508198,detailed_efficiency,within_season_normalization
M,diff__detailed__all__netrtg_trim02,diff__norm__detailed__clean__net_rtg_ros__z,0.9978300016900312,detailed_efficiency,within_season_normalization
M,diff__detailed__all__off_rtg_ros,diff__detailed__all__offrtg_mean,0.9989527243013785,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__off_rtg_ros,diff__detailed__all__offrtg_trim02,0.9989527243013785,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__off_rtg_ros,diff__detailed__clean__off_rtg_ros,0.9998320620291032,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__off_rtg_ros,diff__detailed__clean__offrtg_mean,0.998865392701913,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__off_rtg_ros,diff__detailed__clean__offrtg_trim02,0.998865392701913,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__off_rtg_ros,diff__detailed__poss0p44__off_rtg_mean,0.9987019502778419,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__off_rtg_ros,diff__detailed__poss0p475__off_rtg_mean,0.9989527243013785,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_mean,diff__detailed__all__offrtg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_mean,diff__detailed__clean__off_rtg_ros,0.9987120993325722,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_mean,diff__detailed__clean__offrtg_mean,0.9998446351071056,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_mean,diff__detailed__clean__offrtg_trim02,0.9998446351071056,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_mean,diff__detailed__poss0p44__off_rtg_mean,0.999791464790511,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_mean,diff__detailed__poss0p475__off_rtg_mean,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_median,diff__detailed__clean__offrtg_median,0.9996205969325741,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_std,diff__detailed__clean__offrtg_std,0.9994564014004493,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_trim02,diff__detailed__clean__off_rtg_ros,0.9987120993325722,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_trim02,diff__detailed__clean__offrtg_mean,0.9998446351071056,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_trim02,diff__detailed__clean__offrtg_trim02,0.9998446351071056,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_trim02,diff__detailed__poss0p44__off_rtg_mean,0.999791464790511,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__offrtg_trim02,diff__detailed__poss0p475__off_rtg_mean,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_efg_ros,diff__detailed__all__oppefg_mean,0.9971647785280143,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_efg_ros,diff__detailed__clean__opp_efg_ros,0.9996701731074168,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_efg_ros,diff__detailed__clean__oppefg_mean,0.996748556496333,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_ft_rate_ros,diff__detailed__all__oppftrate_mean,0.998122893170598,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_ft_rate_ros,diff__detailed__clean__opp_ft_rate_ros,0.9997962266624018,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_ft_rate_ros,diff__detailed__clean__oppftrate_mean,0.997878463144815,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_ftmade_rate_ros,diff__detailed__all__oppftmaderate_mean,0.9977849365577205,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_ftmade_rate_ros,diff__detailed__clean__opp_ftmade_rate_ros,0.9997849130265474,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_ftmade_rate_ros,diff__detailed__clean__oppftmaderate_mean,0.9974926494305437,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_tov_pct_ros,diff__detailed__all__opptovpct_mean,0.999027215814425,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_tov_pct_ros,diff__detailed__clean__opp_tov_pct_ros,0.9997639621435055,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opp_tov_pct_ros,diff__detailed__clean__opptovpct_mean,0.9987858321863715,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppassistperfgm_mean,diff__detailed__clean__oppassistperfgm_mean,0.999818209310525,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppassistperfgm_median,diff__detailed__clean__oppassistperfgm_median,0.9997222794850672,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppassistturnoverratio_mean,diff__detailed__clean__oppassistturnoverratio_mean,0.9998399219578995,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppassistturnoverratio_median,diff__detailed__clean__oppassistturnoverratio_median,0.9996534177585933,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppblockpct_mean,diff__detailed__clean__oppblockpct_mean,0.9997392091980871,detailed_efficiency,detailed_efficiency
