Gender,Feature,Block,Rows,MissingRate,UniqueNonMissing,Variance,NearConstant
M,diff__detailed__all__oppblockpct_median,detailed_efficiency,2317,0.49028916702632713,1108,0.0006350015173666179,False
M,diff__detailed__all__oppefg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0011332177091389894,False
M,diff__detailed__all__oppefg_median,detailed_efficiency,2317,0.49028916702632713,1166,0.0013447793899104,False
M,diff__detailed__all__oppfg2pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0016653750790283084,False
M,diff__detailed__all__oppfg2pct_median,detailed_efficiency,2317,0.49028916702632713,1140,0.0019128001295030117,False
M,diff__detailed__all__oppfg3attemptrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.002652855357155204,False
M,diff__detailed__all__oppfg3attemptrate_median,detailed_efficiency,2317,0.49028916702632713,1168,0.0030132061801850796,False
M,diff__detailed__all__oppfg3pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0010718794073909521,False
M,diff__detailed__all__oppfg3pct_median,detailed_efficiency,2317,0.49028916702632713,793,0.0014273313572630286,False
M,diff__detailed__all__oppfgpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0009308382286690176,False
M,diff__detailed__all__oppfgpct_median,detailed_efficiency,2317,0.49028916702632713,1160,0.0010633183410391212,False
M,diff__detailed__all__oppfoulrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0007353768451139331,False
M,diff__detailed__all__oppfoulrate_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0008808867423795164,False
M,diff__detailed__all__oppfourfactorcomposite_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.00034444627817720175,False
M,diff__detailed__all__oppfourfactorcomposite_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0004119548830203712,False
M,diff__detailed__all__oppftmaderate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.003504769178107381,False
M,diff__detailed__all__oppftmaderate_median,detailed_efficiency,2317,0.49028916702632713,1169,0.0035615377128124237,False
M,diff__detailed__all__oppftpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.001346600940451026,False
M,diff__detailed__all__oppftpct_median,detailed_efficiency,2317,0.49028916702632713,929,0.0017329452093690634,False
M,diff__detailed__all__oppftrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.006831299047917128,False
M,diff__detailed__all__oppftrate_median,detailed_efficiency,2317,0.49028916702632713,1181,0.007129091769456863,False
M,diff__detailed__all__oppstealpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0002662477781996131,False
M,diff__detailed__all__oppstealpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.00031432119430974126,False
M,diff__detailed__all__opptovpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0008008985896594822,False
M,diff__detailed__all__opptovpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0008893937920220196,False
M,diff__detailed__all__opptrueshootingpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0010234068613499403,False
M,diff__detailed__all__opptrueshootingpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0012322525726631284,False
M,diff__detailed__all__orb_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.003171622985973954,False
M,diff__detailed__all__orbpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0031634876504540443,False
M,diff__detailed__all__orbpct_median,detailed_efficiency,2317,0.49028916702632713,1137,0.0034479976166039705,False
M,diff__detailed__all__orbpct_std,detailed_efficiency,2317,0.49028916702632713,1181,0.0002842797839548439,False
M,diff__detailed__all__orbpct_trim02,detailed_efficiency,2317,0.49028916702632713,1181,0.0031634876504540443,False
M,diff__detailed__all__pace_ros,detailed_efficiency,2317,0.49028916702632713,1181,21.734922409057617,False
M,diff__detailed__all__rebound_share_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.001209582551382482,False
M,diff__detailed__all__reboundshare_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0012088880175724626,False
M,diff__detailed__all__reboundshare_median,detailed_efficiency,2317,0.49028916702632713,1162,0.0013270596973598003,False
M,diff__detailed__all__steal_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0006061028107069433,False
M,diff__detailed__all__stealpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0006032060482539237,False
M,diff__detailed__all__stealpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.000656590040307492,False
M,diff__detailed__all__tov_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.000535356521140784,False
M,diff__detailed__all__tovpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0005422162357717752,False
M,diff__detailed__all__tovpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0006138392491266131,False
M,diff__detailed__all__tovpct_std,detailed_efficiency,2317,0.49028916702632713,1181,7.917706534499303e-05,False
M,diff__detailed__all__tovpct_trim02,detailed_efficiency,2317,0.49028916702632713,1181,0.0005422162357717752,False
M,diff__detailed__all__true_shooting_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0011844383552670479,False
M,diff__detailed__all__trueshootingpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0011866448912769556,False
M,diff__detailed__all__trueshootingpct_median,detailed_efficiency,2317,0.49028916702632713,1180,0.0013731655199080706,False
M,diff__detailed__away__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,59.95116424560547,False
M,diff__detailed__away__games,detailed_efficiency,2317,0.49028916702632713,22,8.770659446716309,False
M,diff__detailed__away__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,132.5863494873047,False
M,diff__detailed__away__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,68.35823059082031,False
M,diff__detailed__away__pace_mean,detailed_efficiency,2317,0.49028916702632713,1179,24.68607521057129,False
M,diff__detailed__clean__assist_to_turnover_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0823787972331047,False
M,diff__detailed__clean__assistperfgm_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.004821957089006901,False
M,diff__detailed__clean__assistperfgm_median,detailed_efficiency,2317,0.49028916702632713,1096,0.005610976368188858,False
M,diff__detailed__clean__assistturnoverratio_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.1261615753173828,False
M,diff__detailed__clean__assistturnoverratio_median,detailed_efficiency,2317,0.49028916702632713,1030,0.10106760263442993,False
M,diff__detailed__clean__blockpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0020273737609386444,False
M,diff__detailed__clean__blockpct_median,detailed_efficiency,2317,0.49028916702632713,1140,0.002074410440400243,False
M,diff__detailed__clean__def_rtg_ros,detailed_efficiency,2317,0.49028916702632713,1181,38.863380432128906,False
M,diff__detailed__clean__defrtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,38.60051727294922,False
M,diff__detailed__clean__defrtg_median,detailed_efficiency,2317,0.49028916702632713,1181,47.234981536865234,False
M,diff__detailed__clean__defrtg_std,detailed_efficiency,2317,0.49028916702632713,1181,8.106308937072754,False
M,diff__detailed__clean__defrtg_trim02,detailed_efficiency,2317,0.49028916702632713,1181,38.60051727294922,False
M,diff__detailed__clean__drb_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0016414358979091048,False
M,diff__detailed__clean__drbpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0016462703933939338,False
M,diff__detailed__clean__drbpct_median,detailed_efficiency,2317,0.49028916702632713,1133,0.0020050688181072474,False
M,diff__detailed__clean__efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0013585896231234074,False
M,diff__detailed__clean__efg_median,detailed_efficiency,2317,0.49028916702632713,1157,0.0016010774997994304,False
M,diff__detailed__clean__efg_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0013761587906628847,False
M,diff__detailed__clean__efg_std,detailed_efficiency,2317,0.49028916702632713,1181,0.0002720084448810667,False
M,diff__detailed__clean__efg_trim02,detailed_efficiency,2317,0.49028916702632713,1181,0.0013585896231234074,False
M,diff__detailed__clean__fg2pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0016409814124926925,False
M,diff__detailed__clean__fg2pct_median,detailed_efficiency,2317,0.49028916702632713,1083,0.001942759263329208,False
M,diff__detailed__clean__fg3_attempt_rate_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.005260559730231762,False
M,diff__detailed__clean__fg3_pct_ros,detailed_efficiency,2317,0.49028916702632713,1180,0.0013879024190828204,False
M,diff__detailed__clean__fg3attemptrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.005258184392005205,False
M,diff__detailed__clean__fg3attemptrate_median,detailed_efficiency,2317,0.49028916702632713,1174,0.005664116702973843,False
M,diff__detailed__clean__fg3pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0014416166814044118,False
M,diff__detailed__clean__fg3pct_median,detailed_efficiency,2317,0.49028916702632713,937,0.0020079517271369696,False
M,diff__detailed__clean__fg_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0010522924130782485,False
M,diff__detailed__clean__fgpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.001033520675264299,False
M,diff__detailed__clean__fgpct_median,detailed_efficiency,2317,0.49028916702632713,1162,0.0012046577176079154,False
M,diff__detailed__clean__foul_rate_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0011820137733593583,False
M,diff__detailed__clean__foulrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0011800265638157725,False
M,diff__detailed__clean__foulrate_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0012874604435637593,False
M,diff__detailed__clean__fourfactorcomposite_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.00036913700751028955,False
M,diff__detailed__clean__fourfactorcomposite_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0004454581649042666,False
M,diff__detailed__clean__fourfactoredge_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.000843679066747427,False
M,diff__detailed__clean__fourfactoredge_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0008378030033782125,False
M,diff__detailed__clean__ft_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.002673528855666518,False
M,diff__detailed__clean__ft_rate_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0041848658584058285,False
M,diff__detailed__clean__ftmade_rate_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0023828656412661076,False
M,diff__detailed__clean__ftmaderate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0025177185889333487,False
M,diff__detailed__clean__ftmaderate_median,detailed_efficiency,2317,0.49028916702632713,1172,0.0028997566550970078,False
M,diff__detailed__clean__ftpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.00286057754419744,False
M,diff__detailed__clean__ftpct_median,detailed_efficiency,2317,0.49028916702632713,1027,0.0032338909804821014,False
M,diff__detailed__clean__ftrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.004423046484589577,False
M,diff__detailed__clean__ftrate_median,detailed_efficiency,2317,0.49028916702632713,1171,0.00494868028908968,False
M,diff__detailed__clean__ftrate_std,detailed_efficiency,2317,0.49028916702632713,1181,0.0013055694289505482,False
M,diff__detailed__clean__ftrate_trim02,detailed_efficiency,2317,0.49028916702632713,1181,0.004423046484589577,False
M,diff__detailed__clean__games,detailed_efficiency,2317,0.49028916702632713,20,5.1924824714660645,False
M,diff__detailed__clean__net_rtg_ros,detailed_efficiency,2317,0.49028916702632713,1181,90.28470611572266,False
M,diff__detailed__clean__netrtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,89.07752990722656,False
M,diff__detailed__clean__netrtg_median,detailed_efficiency,2317,0.49028916702632713,1181,80.9745101928711,False
M,diff__detailed__clean__netrtg_std,detailed_efficiency,2317,0.49028916702632713,1181,19.48225975036621,False
M,diff__detailed__clean__netrtg_trim02,detailed_efficiency,2317,0.49028916702632713,1181,89.07752990722656,False
M,diff__detailed__clean__off_rtg_ros,detailed_efficiency,2317,0.49028916702632713,1181,48.37106704711914,False
M,diff__detailed__clean__offrtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,48.3969612121582,False
M,diff__detailed__clean__offrtg_median,detailed_efficiency,2317,0.49028916702632713,1181,52.15083312988281,False
M,diff__detailed__clean__offrtg_std,detailed_efficiency,2317,0.49028916702632713,1181,7.701756954193115,False
M,diff__detailed__clean__offrtg_trim02,detailed_efficiency,2317,0.49028916702632713,1181,48.3969612121582,False
M,diff__detailed__clean__opp_efg_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0011257869191467762,False
M,diff__detailed__clean__opp_ft_rate_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.006428927648812532,False
M,diff__detailed__clean__opp_ftmade_rate_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0032856608740985394,False
M,diff__detailed__clean__opp_tov_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0008041449473239481,False
M,diff__detailed__clean__oppassistperfgm_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.004583352245390415,False
M,diff__detailed__clean__oppassistperfgm_median,detailed_efficiency,2317,0.49028916702632713,964,0.005528362467885017,False
M,diff__detailed__clean__oppassistturnoverratio_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.06547088176012039,False
M,diff__detailed__clean__oppassistturnoverratio_median,detailed_efficiency,2317,0.49028916702632713,1008,0.053889233618974686,False
M,diff__detailed__clean__oppblockpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0004912755102850497,False
M,diff__detailed__clean__oppblockpct_median,detailed_efficiency,2317,0.49028916702632713,1106,0.0006356322555802763,False
M,diff__detailed__clean__oppefg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0011355765163898468,False
M,diff__detailed__clean__oppefg_median,detailed_efficiency,2317,0.49028916702632713,1168,0.0013491269201040268,False
M,diff__detailed__clean__oppfg2pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.001670441939495504,False
M,diff__detailed__clean__oppfg2pct_median,detailed_efficiency,2317,0.49028916702632713,1137,0.0019153589382767677,False
M,diff__detailed__clean__oppfg3attemptrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0026550746988505125,False
M,diff__detailed__clean__oppfg3attemptrate_median,detailed_efficiency,2317,0.49028916702632713,1167,0.0030171156395226717,False
M,diff__detailed__clean__oppfg3pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0010744010796770453,False
M,diff__detailed__clean__oppfg3pct_median,detailed_efficiency,2317,0.49028916702632713,807,0.0014332752907648683,False
M,diff__detailed__clean__oppfgpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0009326963918283582,False
M,diff__detailed__clean__oppfgpct_median,detailed_efficiency,2317,0.49028916702632713,1160,0.0010639764368534088,False
M,diff__detailed__clean__oppfoulrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0007346673519350588,False
M,diff__detailed__clean__oppfoulrate_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0008816680056042969,False
M,diff__detailed__clean__oppfourfactorcomposite_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0003454377001617104,False
M,diff__detailed__clean__oppfourfactorcomposite_median,detailed_efficiency,2317,0.49028916702632713,1181,0.00041309784865006804,False
M,diff__detailed__clean__oppftmaderate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.003504714462906122,False
M,diff__detailed__clean__oppftmaderate_median,detailed_efficiency,2317,0.49028916702632713,1169,0.003560170065611601,False
M,diff__detailed__clean__oppftpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.001339585636742413,False
M,diff__detailed__clean__oppftpct_median,detailed_efficiency,2317,0.49028916702632713,930,0.001727488823235035,False
M,diff__detailed__clean__oppftrate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.00682890834286809,False
M,diff__detailed__clean__oppftrate_median,detailed_efficiency,2317,0.49028916702632713,1180,0.007132912054657936,False
M,diff__detailed__clean__oppstealpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.00026673160027712584,False
M,diff__detailed__clean__oppstealpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.000316090154228732,False
M,diff__detailed__clean__opptovpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0008027106523513794,False
M,diff__detailed__clean__opptovpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0008889305172488093,False
M,diff__detailed__clean__opptrueshootingpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.001025909441523254,False
M,diff__detailed__clean__opptrueshootingpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0012351126642897725,False
M,diff__detailed__clean__orb_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0031714527867734432,False
M,diff__detailed__clean__orbpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.003163376357406378,False
M,diff__detailed__clean__orbpct_median,detailed_efficiency,2317,0.49028916702632713,1135,0.003454804653301835,False
M,diff__detailed__clean__orbpct_std,detailed_efficiency,2317,0.49028916702632713,1181,0.00028429192025214434,False
M,diff__detailed__clean__orbpct_trim02,detailed_efficiency,2317,0.49028916702632713,1181,0.003163376357406378,False
M,diff__detailed__clean__pace_ros,detailed_efficiency,2317,0.49028916702632713,1181,21.72235107421875,False
M,diff__detailed__clean__rebound_share_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0012112630065530539,False
M,diff__detailed__clean__reboundshare_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0012106660287827253,False
M,diff__detailed__clean__reboundshare_median,detailed_efficiency,2317,0.49028916702632713,1161,0.0013292216463014483,False
M,diff__detailed__clean__steal_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0006061426247470081,False
M,diff__detailed__clean__stealpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0006031832890585065,False
M,diff__detailed__clean__stealpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.0006559287430718541,False
M,diff__detailed__clean__tov_pct_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0005355733446776867,False
M,diff__detailed__clean__tovpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0005423466209322214,False
M,diff__detailed__clean__tovpct_median,detailed_efficiency,2317,0.49028916702632713,1181,0.000613224518019706,False
M,diff__detailed__clean__tovpct_std,detailed_efficiency,2317,0.49028916702632713,1181,7.92763676145114e-05,False
M,diff__detailed__clean__tovpct_trim02,detailed_efficiency,2317,0.49028916702632713,1181,0.0005423466209322214,False
M,diff__detailed__clean__true_shooting_ros,detailed_efficiency,2317,0.49028916702632713,1181,0.0011841077357530594,False
M,diff__detailed__clean__trueshootingpct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0011865082196891308,False
M,diff__detailed__clean__trueshootingpct_median,detailed_efficiency,2317,0.49028916702632713,1180,0.0013723488664254546,False
M,diff__detailed__ewm_h10__defrtg,detailed_efficiency,2317,0.49028916702632713,1181,45.87159729003906,False
M,diff__detailed__ewm_h10__efg,detailed_efficiency,2317,0.49028916702632713,1181,0.0014927672455087304,False
M,diff__detailed__ewm_h10__fg3attemptrate,detailed_efficiency,2317,0.49028916702632713,1181,0.005635162815451622,False
M,diff__detailed__ewm_h10__fourfactoredge,detailed_efficiency,2317,0.49028916702632713,1181,0.0008730966947041452,False
M,diff__detailed__ewm_h10__ftrate,detailed_efficiency,2317,0.49028916702632713,1181,0.0054159825667738914,False
M,diff__detailed__ewm_h10__netrtg,detailed_efficiency,2317,0.49028916702632713,1181,93.96827697753906,False
M,diff__detailed__ewm_h10__offrtg,detailed_efficiency,2317,0.49028916702632713,1181,52.84945297241211,False
M,diff__detailed__ewm_h10__oppefg,detailed_efficiency,2317,0.49028916702632713,1181,0.0013184864073991776,False
M,diff__detailed__ewm_h10__orbpct,detailed_efficiency,2317,0.49028916702632713,1181,0.0034100187476724386,False
M,diff__detailed__ewm_h10__tovpct,detailed_efficiency,2317,0.49028916702632713,1181,0.0006032682722434402,False
M,diff__detailed__ewm_h20__defrtg,detailed_efficiency,2317,0.49028916702632713,1181,91.47462463378906,False
M,diff__detailed__ewm_h20__efg,detailed_efficiency,2317,0.49028916702632713,1181,0.0027658119797706604,False
M,diff__detailed__ewm_h20__fg3attemptrate,detailed_efficiency,2317,0.49028916702632713,1181,0.006627049762755632,False
M,diff__detailed__ewm_h20__fourfactoredge,detailed_efficiency,2317,0.49028916702632713,1181,0.002053359756246209,False
M,diff__detailed__ewm_h20__ftrate,detailed_efficiency,2317,0.49028916702632713,1181,0.009833780117332935,False
M,diff__detailed__ewm_h20__netrtg,detailed_efficiency,2317,0.49028916702632713,1181,230.79458618164062,False
M,diff__detailed__ewm_h20__offrtg,detailed_efficiency,2317,0.49028916702632713,1181,106.7334976196289,False
M,diff__detailed__ewm_h20__oppefg,detailed_efficiency,2317,0.49028916702632713,1181,0.0026140399277210236,False
M,diff__detailed__ewm_h20__orbpct,detailed_efficiency,2317,0.49028916702632713,1181,0.004840093664824963,False
M,diff__detailed__ewm_h20__tovpct,detailed_efficiency,2317,0.49028916702632713,1181,0.0009320545359514654,False
M,diff__detailed__ewm_h5__defrtg,detailed_efficiency,2317,0.49028916702632713,1181,59.331268310546875,False
M,diff__detailed__ewm_h5__efg,detailed_efficiency,2317,0.49028916702632713,1181,0.0017534641083329916,False
M,diff__detailed__ewm_h5__fg3attemptrate,detailed_efficiency,2317,0.49028916702632713,1181,0.0061251698061823845,False
M,diff__detailed__ewm_h5__fourfactoredge,detailed_efficiency,2317,0.49028916702632713,1181,0.0009362743003293872,False
M,diff__detailed__ewm_h5__ftrate,detailed_efficiency,2317,0.49028916702632713,1181,0.006571502890437841,False
M,diff__detailed__ewm_h5__netrtg,detailed_efficiency,2317,0.49028916702632713,1181,95.678955078125,False
M,diff__detailed__ewm_h5__offrtg,detailed_efficiency,2317,0.49028916702632713,1181,53.96194839477539,False
M,diff__detailed__ewm_h5__oppefg,detailed_efficiency,2317,0.49028916702632713,1181,0.001675482140854001,False
M,diff__detailed__ewm_h5__orbpct,detailed_efficiency,2317,0.49028916702632713,1181,0.0038045227993279696,False
M,diff__detailed__ewm_h5__tovpct,detailed_efficiency,2317,0.49028916702632713,1181,0.0007024321239441633,False
M,diff__detailed__home__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,57.98707962036133,False
M,diff__detailed__home__games,detailed_efficiency,2317,0.49028916702632713,19,9.862489700317383,False
M,diff__detailed__home__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,115.62567901611328,False
M,diff__detailed__home__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,64.8921127319336,False
M,diff__detailed__home__pace_mean,detailed_efficiency,2317,0.49028916702632713,1180,25.519880294799805,False
M,diff__detailed__last10__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,74.80274963378906,False
M,diff__detailed__last10__efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.00212496193125844,False
M,diff__detailed__last10__four_factor_edge_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0011485408758744597,False
M,diff__detailed__last10__ft_rate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.008084493689239025,False
M,diff__detailed__last10__games,detailed_efficiency,2317,0.49028916702632713,1,0.0,True
M,diff__detailed__last10__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,119.48914337158203,False
M,diff__detailed__last10__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,64.61786651611328,False
M,diff__detailed__last10__opp_efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0021770643070340157,False
M,diff__detailed__last10__orb_pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.004354804754257202,False
M,diff__detailed__last10__pace_mean,detailed_efficiency,2317,0.49028916702632713,1140,26.039560317993164,False
M,diff__detailed__last10__tov_pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0008122253930196166,False
M,diff__detailed__last20__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,53.96342468261719,False
M,diff__detailed__last20__efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0016312464140355587,False
M,diff__detailed__last20__four_factor_edge_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0009508446673862636,False
M,diff__detailed__last20__ft_rate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0055502913892269135,False
M,diff__detailed__last20__games,detailed_efficiency,2317,0.49028916702632713,5,0.03046254999935627,False
M,diff__detailed__last20__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,98.40084075927734,False
M,diff__detailed__last20__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,49.72483444213867,False
M,diff__detailed__last20__opp_efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0014418945647776127,False
M,diff__detailed__last20__orb_pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0034113205038011074,False
M,diff__detailed__last20__pace_mean,detailed_efficiency,2317,0.49028916702632713,1155,23.772212982177734,False
M,diff__detailed__last20__tov_pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0006176238530315459,False
M,diff__detailed__last5__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,115.30912017822266,False
M,diff__detailed__last5__efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0034312077332288027,False
M,diff__detailed__last5__four_factor_edge_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0017240726156160235,False
M,diff__detailed__last5__ft_rate_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.01357005164027214,False
M,diff__detailed__last5__games,detailed_efficiency,2317,0.49028916702632713,1,0.0,True
M,diff__detailed__last5__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,176.05609130859375,False
M,diff__detailed__last5__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,98.4104995727539,False
M,diff__detailed__last5__opp_efg_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0033648209646344185,False
M,diff__detailed__last5__orb_pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.005834240932017565,False
M,diff__detailed__last5__pace_mean,detailed_efficiency,2317,0.49028916702632713,1091,31.096471786499023,False
M,diff__detailed__last5__tov_pct_mean,detailed_efficiency,2317,0.49028916702632713,1181,0.0012606977252289653,False
M,diff__detailed__neutral__def_rtg_mean,detailed_efficiency,2317,0.5118687958567113,1131,106.86846923828125,False
M,diff__detailed__neutral__games,detailed_efficiency,2317,0.5118687958567113,17,5.892148017883301,False
M,diff__detailed__neutral__net_rtg_mean,detailed_efficiency,2317,0.5118687958567113,1131,189.70802307128906,False
M,diff__detailed__neutral__off_rtg_mean,detailed_efficiency,2317,0.5118687958567113,1131,126.99201202392578,False
M,diff__detailed__neutral__pace_mean,detailed_efficiency,2317,0.5118687958567113,1116,39.39541244506836,False
M,diff__detailed__poss0p44__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,39.48115539550781,False
M,diff__detailed__poss0p44__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,90.7522964477539,False
M,diff__detailed__poss0p44__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,48.966064453125,False
M,diff__detailed__poss0p475__def_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,38.61896896362305,False
M,diff__detailed__poss0p475__net_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,89.08827209472656,False
M,diff__detailed__poss0p475__off_rtg_mean,detailed_efficiency,2317,0.49028916702632713,1181,48.434776306152344,False
M,diff__geography__city_coverage,geography_and_schedule_dispersion,2317,0.0,1,0.0,True
M,diff__geography__distinct_cities,geography_and_schedule_dispersion,2317,0.0,18,1.774038553237915,False
